date,campaign_id,campaign_name,installs,d1_revenue,d7_revenue
2025-10-07,FB-100000,UA - Retargeting - Value | Android | US | Carousel,69,268.8,1265.78
2025-10-07,FB-100295,UA - Retargeting - Value | Android | US | Playables,28,92.94,437.84
2025-10-07,FB-100296,UA - Lookalike - 5% | iOS | APAC | Static,192,600.92,2961.93
2025-10-07,FB-100297,UA - Lookalike - 5% | iOS | APAC | UGC,163,593.53,2628.74
2025-10-07,FB-100298,UA - Lookalike - 1% | Android | LATAM | UGC,131,329.14,1234.6
2025-10-07,FB-100299,UA - Lookalike - 5% | iOS | LATAM | Static,51,160.62,675.57
2025-10-07,FB-100300,UA - Prospecting - Broad | Android | US | Video,17,43.77,219.77
2025-10-07,FB-100301,UA - Retargeting - Value | iOS | US | Carousel,43,236.91,1204.92
2025-10-07,FB-100302,UA - Lookalike - 1% | Android | MENA | Playables,202,660.1,3023.26
2025-10-07,FB-100303,UA - Lookalike - 5% | Android | APAC | Carousel,41,108.8,516.15
2025-10-07,FB-100304,UA - Lookalike - 1% | Android | LATAM | Playables,238,518.89,2117.07
2025-10-07,FB-100305,UA - Retargeting - Value | iOS | US | Playables,62,324.92,1744.82
2025-10-07,FB-100306,UA - Prospecting - Broad | Android | APAC | Static,82,196.49,783.6
2025-10-07,FB-100307,UA - Prospecting - Broad | iOS | MENA | Carousel,140,417.84,1531.8
2025-10-07,FB-100308,UA - Lookalike - 5% | iOS | MENA | Static,40,115.24,444.94
2025-10-07,FB-100309,UA - Prospecting - Broad | Android | MENA | Carousel,52,189.45,948.58
2025-10-07,FB-100310,UA - Lookalike - 1% | Android | LATAM | Carousel,115,397.56,1278.16
2025-10-07,FB-100311,UA - Retargeting - Value | iOS | US | Static,39,211.18,996.56
2025-10-07,FB-100312,UA - Prospecting - Broad | iOS | US | Static,21,71.9,313.92
2025-10-07,FB-100313,UA - Lookalike - 5% | Android | MENA | Static,232,786.5,3673.74
2025-10-07,FB-100314,UA - Retargeting - Value | iOS | APAC | Carousel,9,41.79,195.49
2025-10-07,FB-100315,UA - Prospecting - Broad | iOS | LATAM | Carousel,24,91.82,484.99
2025-10-07,FB-100316,UA - Prospecting - Broad | Android | EU | Static,41,144.2,688.41
2025-10-07,FB-100317,UA - Lookalike - 5% | Android | LATAM | UGC,153,366.86,1987.28
2025-10-07,FB-100318,UA - Lookalike - 5% | iOS | MENA | UGC,17,67.81,206.55
2025-10-07,FB-100319,UA - Prospecting - Broad | iOS | EU | Playables,34,168.54,621.91
2025-10-07,FB-100320,UA - Lookalike - 1% | iOS | APAC | Video,149,655.33,2335.6
2025-10-07,FB-100321,UA - Prospecting - Broad | iOS | MENA | Carousel,19,67.29,315.93
2025-10-07,FB-100322,UA - Prospecting - Broad | Android | APAC | Playables,78,250.43,1032.52
2025-10-07,FB-100323,UA - Retargeting - Value | Android | EU | Carousel,14,51.16,222.29
2025-10-07,FB-100324,UA - Lookalike - 1% | Android | LATAM | Carousel,147,486.94,2148.38
2025-10-07,FB-100325,UA - Lookalike - 5% | Android | US | UGC,34,97.52,497.25
2025-10-07,FB-100326,UA - Retargeting - Value | Android | EU | UGC,47,222.84,1337.04
2025-10-07,FB-100327,UA - Prospecting - Broad | iOS | US | UGC,26,84.84,260.03
2025-10-07,FB-100328,UA - Prospecting - Broad | iOS | US | UGC,102,311.32,995.91
2025-10-07,FB-100329,UA - Lookalike - 5% | iOS | MENA | UGC,127,482.49,1669.42
2025-10-07,FB-100330,UA - Lookalike - 5% | iOS | LATAM | Video,33,143.58,771.74
2025-10-07,FB-100331,UA - Lookalike - 5% | Android | LATAM | Static,55,129.48,697.51
2025-10-07,FB-100332,UA - Prospecting - Broad | iOS | US | UGC,61,277.7,1255.2
2025-10-07,FB-100333,UA - Lookalike - 5% | Android | APAC | Playables,129,405.56,1760.13
2025-10-07,FB-100334,UA - Lookalike - 1% | Android | APAC | Carousel,38,142.71,515.75
2025-10-07,FB-100335,UA - Prospecting - Broad | Android | LATAM | Static,16,56.48,305.33
2025-10-07,FB-100336,UA - Retargeting - Value | Android | MENA | Playables,60,200.33,1201.98
2025-10-07,FB-100337,UA - Retargeting - Value | iOS | LATAM | Static,61,209.28,1099.14
2025-10-07,FB-100338,UA - Retargeting - Value | Android | EU | Carousel,74,244.19,1253.67
2025-10-07,FB-100339,UA - Prospecting - Broad | Android | MENA | Static,208,550.8,2545.25
2025-10-07,FB-100340,UA - Lookalike - 5% | Android | APAC | UGC,135,293.03,1397.17
2025-10-07,FB-100341,UA - Lookalike - 5% | iOS | LATAM | Static,78,280.85,873.44
2025-10-07,FB-100342,UA - Lookalike - 1% | Android | APAC | UGC,79,279.53,874.37
2025-10-07,FB-100343,UA - Lookalike - 1% | iOS | MENA | Video,130,371.98,1951.41
2025-10-07,FB-100344,UA - Lookalike - 5% | Android | LATAM | UGC,116,419.33,1895.37
2025-10-07,FB-100345,UA - Lookalike - 1% | Android | US | Carousel,109,368.83,1660.84
2025-10-07,FB-100346,UA - Lookalike - 5% | Android | US | Playables,211,605.51,1900.09
2025-10-07,FB-100347,UA - Prospecting - Broad | iOS | MENA | Playables,10,37.07,141.9
2025-10-07,FB-100348,UA - Lookalike - 1% | iOS | MENA | Static,81,315.88,1399.66
2025-10-07,FB-100349,UA - Prospecting - Broad | iOS | MENA | Static,80,205.74,1012.45
2025-10-07,GG-200000,Search - Brand - Exact | iOS | US | Carousel,59,232.55,652.3
2025-10-07,GG-200001,UAC - Value | Android | US | Static,292,1071.09,4439.67
2025-10-07,GG-200002,Search - Non-Brand - Broad | iOS | MENA | Playables,25,101.91,434.85
2025-10-07,GG-200003,UAC - Value | iOS | LATAM | Carousel,50,224.83,1348.98
2025-10-07,GG-200004,Search - Brand - Exact | iOS | LATAM | Playables,60,177.92,573.97
2025-10-07,GG-200005,Search - Brand - Exact | iOS | US | Carousel,25,111.87,337.62
2025-10-07,GG-200006,Search - Non-Brand - Broad | iOS | LATAM | Carousel,29,109.65,463.27
2025-10-07,GG-200007,Search - Non-Brand - Broad | iOS | US | Playables,22,99.75,277.8
2025-10-07,GG-200008,Search - Non-Brand - Broad | iOS | LATAM | UGC,57,237.56,1141.71
2025-10-07,GG-200009,UAC - Value | Android | LATAM | Playables,102,312.2,1608.45
2025-10-07,GG-200010,Search - Brand - Exact | iOS | EU | Playables,110,444.63,1739.39
2025-10-07,GG-200011,Search - Brand - Exact | iOS | MENA | Carousel,12,37.96,181.83
2025-10-07,GG-200012,Search - Non-Brand - Broad | iOS | LATAM | Static,26,92.78,270.45
2025-10-07,GG-200013,Search - Non-Brand - Broad | iOS | APAC | Static,23,71.68,332.95
2025-10-07,GG-200014,UAC - Installs | Android | EU | Video,70,217.37,937.52
2025-10-07,GG-200015,Search - Brand - Exact | Android | MENA | Playables,15,32.78,123.42
2025-10-07,GG-200016,UAC - Value | iOS | MENA | Static,92,356.1,1715.69
2025-10-07,GG-200017,Search - Non-Brand - Broad | Android | EU | Static,55,246.7,743.31
2025-10-07,GG-200018,UAC - Installs | iOS | US | UGC,150,704.43,3648.95
2025-10-07,GG-200019,UAC - Installs | Android | APAC | Playables,82,286.27,874.84
2025-10-07,GG-200020,Search - Non-Brand - Broad | iOS | EU | Playables,26,118.19,493.8
2025-10-07,GG-200021,UAC - Installs | iOS | APAC | Static,34,123.06,400.68
2025-10-07,GG-200022,UAC - Value | iOS | APAC | Carousel,68,244.29,1167.22
2025-10-07,GG-200023,Search - Non-Brand - Broad | iOS | EU | Static,22,105.75,277.7
2025-10-07,GG-200024,UAC - Installs | iOS | US | UGC,113,494.96,2036.76
2025-10-07,GG-200025,UAC - Installs | Android | MENA | Video,94,340.15,1087.12
2025-10-07,GG-200026,UAC - Value | Android | EU | Carousel,285,981.68,4688.5
2025-10-07,GG-200027,Search - Non-Brand - Broad | Android | APAC | Video,51,116.66,552.85
2025-10-07,GG-200028,UAC - Value | iOS | LATAM | Video,64,249.57,1302.51
2025-10-07,GG-200029,UAC - Installs | Android | APAC | Playables,111,284.66,1102.2
2025-10-07,GG-200030,UAC - Installs | Android | APAC | Video,55,117.8,442.34
2025-10-07,GG-200031,Search - Brand - Exact | Android | US | Carousel,33,92.99,344.62
2025-10-07,GG-200032,Search - Brand - Exact | iOS | EU | Static,110,405.28,1716.36
2025-10-07,GG-200033,UAC - Value | iOS | APAC | Static,100,492.35,2110.21
2025-10-07,GG-200034,Search - Brand - Exact | iOS | MENA | Video,17,62.84,264.81
2025-10-07,GG-200035,Search - Non-Brand - Broad | Android | LATAM | Static,44,93.41,284.34
2025-10-07,GG-200036,Search - Non-Brand - Broad | iOS | US | Carousel,104,406.21,1311.65
2025-10-07,GG-200037,Search - Non-Brand - Broad | iOS | US | Video,47,169.18,758.94
2025-10-07,GG-200038,Search - Brand - Exact | iOS | MENA | UGC,74,271.25,1092.87
2025-10-07,GG-200039,Search - Brand - Exact | Android | APAC | Playables,39,148.29,729.59
2025-10-07,GG-200040,UAC - Value | Android | EU | Carousel,220,904.95,4954.6
2025-10-07,GG-200041,Search - Non-Brand - Broad | Android | MENA | Carousel,59,142.92,419.33
2025-10-07,GG-200042,UAC - Installs | iOS | EU | Video,160,759.28,2516.25
2025-10-07,GG-200043,Search - Brand - Exact | Android | MENA | Playables,31,102.79,507.47
2025-10-07,GG-200044,UAC - Value | iOS | APAC | Video,201,1027.23,5709.34
2025-10-07,GG-200045,UAC - Installs | iOS | LATAM | Video,144,425.02,1726.43
2025-10-07,GG-200046,Search - Brand - Exact | Android | LATAM | Static,84,264.83,684.32
2025-10-07,GG-200047,UAC - Installs | iOS | EU | Video,56,275.72,882.3
2025-10-07,GG-200048,UAC - Value | iOS | EU | UGC,103,494.06,2729.68
2025-10-07,GG-200049,UAC - Value | Android | EU | Video,73,337.12,1802.92
2025-10-07,GG-200050,Search - Brand - Exact | Android | LATAM | Static,23,87.68,345.02
2025-10-07,GG-200051,UAC - Installs | Android | US | Carousel,115,326.02,1544.68
2025-10-07,GG-200052,UAC - Installs | iOS | MENA | UGC,111,404.67,1878.07
2025-10-07,GG-200053,UAC - Installs | Android | EU | Carousel,53,145.94,465.84
2025-10-07,GG-200054,Search - Brand - Exact | Android | LATAM | Carousel,52,166.8,796.47
2025-10-07,GG-200055,UAC - Value | iOS | APAC | UGC,81,390.02,1790.19
2025-10-07,GG-200056,UAC - Value | iOS | LATAM | Static,104,508.91,3053.46
2025-10-07,GG-200057,UAC - Installs | iOS | LATAM | Playables,168,663.94,2269.35
2025-10-07,GG-200058,UAC - Value | Android | APAC | Video,50,183.9,954.62
2025-10-07,GG-200059,UAC - Installs | Android | MENA | Carousel,116,390.57,1552.52
2025-10-07,GG-200060,UAC - Installs | Android | US | Carousel,140,438.4,1896.52
2025-10-07,GG-200061,UAC - Value | iOS | APAC | Playables,222,1096.35,6058.43
2025-10-07,GG-200062,UAC - Value | Android | APAC | Carousel,69,253.38,1441.23
2025-10-07,GG-200063,UAC - Value | Android | LATAM | Playables,94,385.91,2315.46
2025-10-07,GG-200064,UAC - Value | iOS | US | Video,53,271.41,1324.21
2025-10-07,GG-200065,Search - Brand - Exact | iOS | MENA | Static,24,62.73,249.98
2025-10-07,GG-200066,Search - Brand - Exact | Android | MENA | UGC,114,365.87,1258.59
2025-10-07,GG-200067,UAC - Installs | Android | US | Static,158,430.03,1488.33
2025-10-07,GG-200068,Search - Brand - Exact | iOS | APAC | Playables,43,167.03,696.35
2025-10-07,GG-200069,UAC - Installs | Android | APAC | Carousel,304,645.94,2565.03
2025-10-07,GG-200070,Search - Non-Brand - Broad | iOS | US | Playables,37,125.85,438.21
2025-10-07,GG-200071,UAC - Installs | iOS | APAC | Carousel,118,439.89,1436.68
2025-10-07,GG-200072,Search - Non-Brand - Broad | Android | US | Video,35,88.81,332.5
2025-10-07,GG-200073,Search - Brand - Exact | iOS | MENA | UGC,23,64.47,214.36
2025-10-07,GG-200074,Search - Non-Brand - Broad | iOS | LATAM | UGC,52,205.69,931.98
2025-10-07,GG-200075,Search - Brand - Exact | iOS | APAC | Static,26,105.55,295.86
2025-10-07,GG-200076,Search - Non-Brand - Broad | Android | US | UGC,9,34.15,116.55
2025-10-07,GG-200077,UAC - Installs | iOS | US | Carousel,140,501.19,1758.17
2025-10-07,GG-200078,UAC - Installs | Android | MENA | Playables,52,175.64,740.5
2025-10-07,GG-200079,UAC - Installs | iOS | EU | Static,69,210.5,1155.86
2025-10-07,GG-200080,Search - Non-Brand - Broad | Android | US | Static,80,329.89,1621.74
2025-10-07,GG-200081,UAC - Installs | Android | APAC | Video,93,261.42,922.55
2025-10-07,GG-200082,Search - Non-Brand - Broad | iOS | APAC | Playables,54,160.16,429.23
2025-10-07,GG-200083,UAC - Value | Android | US | Carousel,68,305.1,1405.6
2025-10-07,GG-200084,UAC - Value | iOS | MENA | UGC,135,603.79,3622.74
2025-10-07,GG-200085,Search - Brand - Exact | Android | EU | Carousel,20,74.63,198.37
2025-10-07,GG-200086,UAC - Installs | iOS | APAC | Playables,127,491.26,2144.35
2025-10-07,GG-200087,Search - Non-Brand - Broad | Android | MENA | Playables,44,103.26,274.47
2025-10-07,GG-200088,Search - Brand - Exact | Android | APAC | Playables,24,75.94,215.14
2025-10-07,GG-200089,UAC - Installs | Android | MENA | Static,246,924.79,2961.18
2025-10-07,GG-200090,Search - Non-Brand - Broad | Android | EU | Carousel,123,502.39,1853.82
2025-10-07,GG-200091,Search - Brand - Exact | iOS | MENA | Carousel,22,65.53,192.4
2025-10-07,GG-200092,UAC - Installs | iOS | EU | Playables,68,244.96,991.35
2025-10-07,GG-200093,Search - Brand - Exact | Android | LATAM | Playables,64,207.22,965.02
2025-10-07,GG-200094,Search - Non-Brand - Broad | Android | MENA | Playables,57,126.85,364.44
2025-10-07,GG-200095,UAC - Installs | Android | MENA | Playables,151,580.64,1820.31
2025-10-07,GG-200096,Search - Brand - Exact | Android | US | Video,57,154.4,406.23
2025-10-07,GG-200097,UAC - Value | iOS | EU | Playables,75,291.88,1339.15
2025-10-07,GG-200098,UAC - Installs | Android | APAC | Playables,97,215.37,768.66
2025-10-07,GG-200099,UAC - Value | iOS | APAC | Static,70,237.8,1299.1
2025-10-07,GG-200100,Search - Brand - Exact | iOS | APAC | Video,29,99.05,295.66
2025-10-07,GG-200101,UAC - Value | Android | APAC | UGC,103,400.39,1882.63
2025-10-07,GG-200102,Search - Non-Brand - Broad | iOS | EU | Carousel,37,122.6,549.98
2025-10-07,GG-200103,UAC - Value | iOS | LATAM | Carousel,197,730.75,3674.94
2025-10-07,GG-200104,Search - Brand - Exact | Android | LATAM | Playables,20,57.12,267.38
2025-10-07,GG-200105,Search - Brand - Exact | iOS | EU | UGC,22,107.64,514.95
2025-10-07,GG-200106,Search - Non-Brand - Broad | iOS | APAC | Static,50,167.57,584.15
2025-10-07,GG-200107,UAC - Value | Android | US | Carousel,86,293.79,1728.37
2025-10-07,GG-200108,UAC - Installs | iOS | EU | Static,55,166.75,779.22
2025-10-07,GG-200109,UAC - Value | iOS | EU | Static,55,313.65,1618.12
2025-10-07,GG-200110,UAC - Value | iOS | APAC | Carousel,120,390.32,2173.3
2025-10-07,GG-200111,UAC - Value | Android | US | UGC,173,822.75,4726.7
2025-10-07,GG-200112,UAC - Installs | Android | EU | Playables,70,305.51,1309.72
2025-10-07,GG-200113,UAC - Value | Android | US | Carousel,80,334.46,1371.95
2025-10-07,GG-200114,Search - Brand - Exact | iOS | LATAM | Playables,51,161.66,622.23
2025-10-07,GG-200115,UAC - Installs | Android | APAC | Static,258,878.67,4290.55
2025-10-07,GG-200116,Search - Brand - Exact | iOS | APAC | Carousel,55,178.51,648.17
2025-10-07,GG-200117,Search - Non-Brand - Broad | iOS | US | Playables,33,153.48,728.88
2025-10-07,GG-200118,Search - Brand - Exact | iOS | MENA | Carousel,65,186.99,880.72
2025-10-07,GG-200119,UAC - Installs | iOS | MENA | UGC,54,143.31,488.97
2025-10-07,GG-200120,UAC - Value | Android | EU | Video,132,538.97,3075.36
2025-10-07,GG-200121,UAC - Installs | iOS | LATAM | Playables,152,386.54,1342.45
2025-10-07,GG-200122,UAC - Value | Android | EU | Playables,266,1213.36,7240.12
2025-10-07,GG-200123,Search - Non-Brand - Broad | Android | US | Video,67,228.87,896.71
2025-10-07,GG-200124,UAC - Value | iOS | APAC | Playables,141,696.68,3045.19
2025-10-07,GG-200125,Search - Non-Brand - Broad | Android | MENA | Playables,44,135.11,399.39
2025-10-07,GG-200126,Search - Non-Brand - Broad | iOS | MENA | Carousel,45,201.94,794.84
2025-10-07,GG-200127,UAC - Installs | iOS | MENA | Carousel,120,459.73,2503.23
2025-10-07,GG-200128,UAC - Value | iOS | MENA | Carousel,116,593.0,3511.15
2025-10-07,GG-200129,Search - Brand - Exact | Android | LATAM | Carousel,74,228.83,862.46
2025-10-07,GG-200130,Search - Brand - Exact | iOS | MENA | Carousel,73,279.87,1259.14
2025-10-07,GG-200131,Search - Non-Brand - Broad | iOS | LATAM | Playables,33,114.11,296.69
2025-10-07,GG-200132,Search - Non-Brand - Broad | Android | MENA | UGC,22,58.36,234.61
2025-10-07,GG-200133,Search - Brand - Exact | iOS | EU | Static,41,139.05,376.69
2025-10-07,GG-200134,UAC - Value | Android | EU | Video,218,971.47,5128.39
2025-10-07,GG-200135,UAC - Value | iOS | APAC | Static,37,151.9,754.18
2025-10-07,GG-200136,UAC - Value | Android | APAC | Playables,147,665.26,3894.43
2025-10-07,GG-200137,Search - Non-Brand - Broad | Android | EU | Playables,36,154.63,668.31
2025-10-07,GG-200138,UAC - Value | iOS | APAC | Playables,54,232.23,1123.76
2025-10-07,GG-200139,UAC - Installs | iOS | EU | UGC,168,718.64,2646.75
2025-10-07,GG-200140,UAC - Value | iOS | LATAM | Playables,99,379.06,1980.97
2025-10-07,GG-200141,UAC - Installs | Android | EU | Carousel,242,963.09,3429.56
2025-10-07,GG-200142,Search - Non-Brand - Broad | Android | LATAM | Carousel,57,189.91,611.32
2025-10-07,GG-200143,UAC - Installs | iOS | LATAM | UGC,65,261.91,1108.67
2025-10-07,GG-200144,UAC - Value | iOS | LATAM | Video,132,610.08,3660.48
2025-10-07,GG-200145,UAC - Installs | iOS | LATAM | Static,137,413.62,1842.26
2025-10-07,GG-200146,UAC - Installs | Android | LATAM | Video,118,386.15,2080.58
2025-10-07,GG-200147,Search - Non-Brand - Broad | iOS | LATAM | UGC,44,127.05,517.09
2025-10-07,GG-200148,UAC - Installs | Android | MENA | Carousel,82,295.18,1085.97
2025-10-07,GG-200149,Search - Non-Brand - Broad | Android | US | Playables,45,125.43,356.47
2025-10-07,GG-200150,Search - Non-Brand - Broad | Android | US | Playables,30,105.2,481.71
2025-10-07,GG-200151,UAC - Value | Android | US | Video,344,1700.08,9828.16
2025-10-07,GG-200152,Search - Non-Brand - Broad | iOS | APAC | Video,17,43.09,145.26
2025-10-07,GG-200153,UAC - Value | Android | MENA | Static,79,299.9,1799.4
2025-10-07,GG-200154,UAC - Installs | iOS | APAC | Static,98,379.86,1431.69
2025-10-07,GG-200155,Search - Brand - Exact | iOS | LATAM | Video,43,117.11,298.28
2025-10-07,GG-200156,Search - Non-Brand - Broad | Android | MENA | Video,36,105.78,504.68
2025-10-07,GG-200157,UAC - Value | iOS | EU | Video,35,139.92,770.12
2025-10-07,GG-200158,Search - Brand - Exact | iOS | EU | Carousel,24,85.32,336.93
2025-10-07,GG-200159,Search - Brand - Exact | Android | LATAM | Playables,61,183.6,490.4
2025-10-07,GG-200160,UAC - Value | iOS | LATAM | UGC,183,870.71,3492.42
2025-10-07,GG-200161,UAC - Installs | Android | MENA | UGC,121,356.88,1693.4
2025-10-07,GG-200162,Search - Non-Brand - Broad | Android | US | Carousel,74,261.11,918.85
2025-10-07,GG-200163,Search - Brand - Exact | iOS | LATAM | Static,90,314.24,1069.36
2025-10-07,GG-200164,Search - Non-Brand - Broad | iOS | LATAM | Playables,21,83.42,351.87
2025-10-07,GG-200165,UAC - Value | Android | MENA | UGC,272,980.8,5884.8
2025-10-07,GG-200166,Search - Brand - Exact | iOS | US | UGC,41,178.11,621.78
2025-10-07,GG-200167,UAC - Installs | Android | EU | UGC,60,233.41,1270.68
2025-10-07,GG-200168,UAC - Value | Android | US | Carousel,64,316.04,1583.68
2025-10-07,GG-200169,UAC - Installs | Android | APAC | Carousel,47,166.0,744.34
2025-10-07,GG-200170,Search - Brand - Exact | iOS | MENA | Playables,84,375.9,1420.53
2025-10-07,GG-200171,Search - Brand - Exact | iOS | LATAM | Static,8,23.69,115.04
2025-10-07,GG-200172,Search - Non-Brand - Broad | Android | APAC | Carousel,62,198.97,659.98
2025-10-07,GG-200173,Search - Brand - Exact | iOS | MENA | Carousel,58,205.31,765.81
2025-10-07,GG-200174,Search - Non-Brand - Broad | iOS | LATAM | Playables,38,136.08,346.19
2025-10-07,GG-200175,Search - Non-Brand - Broad | Android | EU | UGC,107,363.82,1685.21
2025-10-07,GG-200176,UAC - Value | iOS | MENA | Carousel,87,311.31,1580.52
2025-10-07,GG-200177,Search - Non-Brand - Broad | iOS | MENA | Static,55,191.46,743.63
2025-10-07,GG-200178,UAC - Installs | Android | MENA | UGC,56,178.2,702.82
2025-10-07,GG-200179,Search - Brand - Exact | Android | MENA | Video,45,143.14,403.65
2025-10-07,GG-200180,Search - Non-Brand - Broad | Android | MENA | Playables,47,134.25,668.57
2025-10-07,GG-200181,UAC - Value | Android | LATAM | Playables,145,489.26,2060.76
2025-10-07,GG-200182,UAC - Value | Android | EU | Playables,62,283.06,1431.15
2025-10-07,GG-200183,Search - Brand - Exact | Android | MENA | UGC,14,28.62,94.19
2025-10-07,GG-200184,UAC - Value | iOS | EU | Playables,57,270.38,1622.28
