"ad_date","source","campaign_id","campaign_name","total_impressions","total_clicks","total_spend","total_installs","total_d1_revenue","total_d7_revenue"
"2025-10-07",Facebook Ads,FB-100237,UA - Lookalike - 5% | iOS | US | Video,28744,1400,706.1600,127,609.12,3168.64
"2025-10-07",Facebook Ads,FB-100234,UA - Lookalike - 1% | iOS | MENA | UGC,16189,602,153.3900,98,282.27,1367.03
"2025-10-07",Facebook Ads,FB-100032,UA - Prospecting - Broad | iOS | MENA | Static,17150,736,152.5000,83,322.61,975.57
"2025-10-07",Facebook Ads,FB-100186,UA - Lookalike - 5% | iOS | LATAM | Playables,15717,407,152.3000,76,292.04,1047.26
"2025-10-07",Facebook Ads,FB-100110,UA - Lookalike - 1% | iOS | EU | UGC,14205,335,152.1600,39,184.93,624.51
"2025-10-07",Facebook Ads,FB-100270,UA - Lookalike - 5% | iOS | APAC | Carousel,12661,322,150.9200,22,55.55,301.97
"2025-10-07",Facebook Ads,FB-100182,UA - Prospecting - Broad | Android | APAC | UGC,18934,780,150.0700,36,100.38,438.56
"2025-10-07",Facebook Ads,FB-100246,UA - Lookalike - 1% | Android | US | UGC,15189,694,148.7200,44,128.96,468.9
"2025-10-07",Facebook Ads,FB-100129,UA - Lookalike - 5% | Android | US | UGC,19044,624,146.5200,125,314.91,1053.69
"2025-10-07",Facebook Ads,FB-100052,UA - Lookalike - 5% | Android | US | Video,14321,537,144.8800,39,116.31,504.09
"2025-10-07",Facebook Ads,FB-100155,UA - Prospecting - Broad | Android | APAC | UGC,22771,463,144.7800,69,242.99,1070.61
"2025-10-07",Facebook Ads,FB-100280,UA - Prospecting - Broad | iOS | EU | Playables,10950,350,144.5900,25,118.38,532.35
"2025-10-07",Facebook Ads,FB-100278,UA - Prospecting - Broad | Android | MENA | Static,13274,421,144.5700,42,145.59,444.49
"2025-10-07",Facebook Ads,FB-100321,UA - Prospecting - Broad | iOS | MENA | Carousel,17951,453,144.0100,19,67.29,315.93
"2025-10-07",Facebook Ads,FB-100140,UA - Lookalike - 5% | Android | US | Carousel,14315,637,142.4300,79,211.4,897.6
"2025-10-07",Facebook Ads,FB-100101,UA - Prospecting - Broad | iOS | APAC | Playables,15207,498,141.8300,66,209.39,772.86
"2025-10-07",Facebook Ads,FB-100340,UA - Lookalike - 5% | Android | APAC | UGC,18831,790,140.1500,135,293.03,1397.17
"2025-10-07",Facebook Ads,FB-100284,UA - Prospecting - Broad | Android | EU | Carousel,18364,431,139.1700,38,145.08,451.05
"2025-10-07",Facebook Ads,FB-100185,UA - Lookalike - 5% | Android | MENA | UGC,16942,366,137.3600,79,259.85,827.1
"2025-10-07",Facebook Ads,FB-100260,UA - Prospecting - Broad | iOS | US | UGC,22700,495,137.0700,34,112.59,340.7
"2025-10-07",Facebook Ads,FB-100300,UA - Prospecting - Broad | Android | US | Video,8524,307,136.8900,17,43.77,219.77
"2025-10-07",Facebook Ads,FB-100273,UA - Retargeting - Value | Android | APAC | UGC,10793,289,136.8100,50,185.62,881.14
"2025-10-07",Facebook Ads,FB-100205,UA - Lookalike - 5% | Android | APAC | Carousel,15072,704,136.6500,57,172.9,694.02
"2025-10-07",Facebook Ads,FB-100116,UA - Retargeting - Value | iOS | APAC | Playables,11052,346,136.1900,30,115.87,482.37
"2025-10-07",Facebook Ads,FB-100172,UA - Lookalike - 1% | Android | US | Static,10898,386,136.1000,49,186.35,708.32
"2025-10-07",Facebook Ads,FB-100181,UA - Prospecting - Broad | Android | LATAM | UGC,16638,566,135.5000,111,414.51,1915.04
"2025-10-07",Facebook Ads,FB-100189,UA - Retargeting - Value | Android | EU | Static,10434,275,135.3800,36,165.93,801.28
"2025-10-07",Facebook Ads,FB-100344,UA - Lookalike - 5% | Android | LATAM | UGC,20374,875,134.4900,116,419.33,1895.37
"2025-10-07",Facebook Ads,FB-100143,UA - Prospecting - Broad | iOS | US | UGC,13281,380,133.8700,61,286.0,1095.38
"2025-10-07",Facebook Ads,FB-100200,UA - Lookalike - 1% | iOS | LATAM | Playables,12727,597,133.3700,45,132.56,532.23
"2025-10-07",Facebook Ads,FB-100011,UA - Lookalike - 1% | Android | MENA | Carousel,15676,478,133.2700,85,279.58,1012.08
"2025-10-07",Facebook Ads,FB-100199,UA - Prospecting - Broad | iOS | US | Playables,11586,394,130.8100,57,236.0,930.31
"2025-10-07",Facebook Ads,FB-100195,UA - Prospecting - Broad | Android | LATAM | Static,13409,297,130.4400,62,217.89,730.15
"2025-10-07",Facebook Ads,FB-100138,UA - Prospecting - Broad | Android | APAC | Playables,25321,845,129.7100,168,493.68,2093.2
"2025-10-07",Facebook Ads,FB-100167,UA - Lookalike - 5% | Android | LATAM | Static,16138,358,129.7000,51,155.1,770.23
"2025-10-07",Facebook Ads,FB-100285,UA - Prospecting - Broad | Android | APAC | Playables,14715,634,129.0800,26,61.96,190.84
"2025-10-07",Facebook Ads,FB-100045,UA - Prospecting - Broad | Android | US | Video,8425,289,127.9700,16,65.88,217.8
"2025-10-07",Facebook Ads,FB-100177,UA - Prospecting - Broad | Android | LATAM | Video,16366,445,126.9600,47,130.61,430.49
"2025-10-07",Facebook Ads,FB-100084,UA - Prospecting - Broad | iOS | MENA | Video,14045,540,126.2500,24,87.97,476.09
"2025-10-07",Facebook Ads,FB-100303,UA - Lookalike - 5% | Android | APAC | Carousel,18365,397,122.0000,41,108.8,516.15
"2025-10-07",Facebook Ads,FB-100235,UA - Prospecting - Broad | iOS | MENA | Video,20314,447,121.8500,28,116.76,594.43
"2025-10-07",Facebook Ads,FB-100262,UA - Lookalike - 1% | Android | APAC | Video,11012,319,121.1600,59,212.02,926.74
"2025-10-07",Facebook Ads,FB-100013,UA - Prospecting - Broad | iOS | US | Static,11628,386,118.3500,33,150.73,751.24
"2025-10-07",Facebook Ads,FB-100283,UA - Lookalike - 1% | Android | LATAM | Static,23523,696,117.6200,153,364.09,1714.14
"2025-10-07",Facebook Ads,FB-100081,UA - Lookalike - 5% | iOS | US | Video,14845,371,116.3500,21,66.29,312.09
"2025-10-07",Facebook Ads,FB-100094,UA - Lookalike - 1% | Android | EU | UGC,10522,425,115.8600,55,243.16,1017.87
"2025-10-07",Facebook Ads,FB-100109,UA - Lookalike - 1% | iOS | MENA | Video,14521,492,115.7700,19,69.55,316.59
"2025-10-07",Facebook Ads,FB-100183,UA - Lookalike - 1% | Android | EU | Static,19528,440,115.7200,78,228.03,1200.35
"2025-10-07",Facebook Ads,FB-100131,UA - Lookalike - 5% | Android | EU | UGC,15428,361,115.5600,47,182.35,765.14
"2025-10-07",Facebook Ads,FB-100301,UA - Retargeting - Value | iOS | US | Carousel,11984,197,115.0500,43,236.91,1204.92
"2025-10-07",Facebook Ads,FB-100225,UA - Lookalike - 5% | iOS | LATAM | Playables,9278,373,114.8500,54,144.38,532.76
"2025-10-07",Facebook Ads,FB-100275,UA - Retargeting - Value | Android | APAC | Carousel,13760,310,114.3000,41,160.4,918.61
"2025-10-07",Facebook Ads,FB-100326,UA - Retargeting - Value | Android | EU | UGC,13277,193,114.2400,47,222.84,1337.04
"2025-10-07",Facebook Ads,FB-100027,UA - Prospecting - Broad | Android | APAC | Playables,18203,292,114.1400,47,115.1,416.78
"2025-10-07",Facebook Ads,FB-100064,UA - Lookalike - 5% | iOS | US | Video,12156,281,112.0900,22,81.26,308.71
"2025-10-07",Facebook Ads,FB-100245,UA - Lookalike - 1% | iOS | US | UGC,11707,382,110.8900,69,280.69,1063.53
"2025-10-07",Facebook Ads,FB-100238,UA - Prospecting - Broad | Android | LATAM | Video,14014,287,108.8600,35,122.51,406.86
"2025-10-07",Facebook Ads,FB-100152,UA - Prospecting - Broad | Android | LATAM | Playables,18071,456,108.6600,77,246.78,1287.2
"2025-10-07",Facebook Ads,FB-100134,UA - Retargeting - Value | iOS | MENA | Playables,6652,208,107.7900,45,190.18,1141.08
"2025-10-07",Facebook Ads,FB-100318,UA - Lookalike - 5% | iOS | MENA | UGC,10670,226,107.7300,17,67.81,206.55
"2025-10-07",Facebook Ads,FB-100312,UA - Prospecting - Broad | iOS | US | Static,11420,275,107.6400,21,71.9,313.92
"2025-10-07",Facebook Ads,FB-100127,UA - Retargeting - Value | iOS | MENA | Video,11698,332,107.0700,66,299.55,1540.29
"2025-10-07",Facebook Ads,FB-100276,UA - Retargeting - Value | Android | APAC | Video,11671,328,106.4700,58,198.75,1192.5
"2025-10-07",Facebook Ads,FB-100125,UA - Prospecting - Broad | Android | LATAM | UGC,14852,382,104.2500,25,95.52,450.95
"2025-10-07",Facebook Ads,FB-100347,UA - Prospecting - Broad | iOS | MENA | Playables,16692,425,103.5300,10,37.07,141.9
"2025-10-07",Facebook Ads,FB-100213,UA - Retargeting - Value | Android | EU | Carousel,9012,252,102.1100,59,290.54,1580.54
"2025-10-07",Facebook Ads,FB-100269,UA - Retargeting - Value | Android | EU | Playables,12700,329,101.8300,34,120.43,561.93
"2025-10-07",Facebook Ads,FB-100135,UA - Lookalike - 5% | iOS | EU | Carousel,11373,377,101.4100,50,236.84,1021.25
"2025-10-07",Facebook Ads,FB-100022,UA - Retargeting - Value | iOS | EU | Carousel,8211,168,100.2600,18,94.49,566.94
"2025-10-07",Facebook Ads,FB-100311,UA - Retargeting - Value | iOS | US | Static,8712,236,99.8000,39,211.18,996.56
"2025-10-07",Facebook Ads,FB-100036,UA - Prospecting - Broad | iOS | LATAM | Static,9844,264,99.6900,8,22.09,82.37
"2025-10-07",Facebook Ads,FB-100279,UA - Retargeting - Value | Android | MENA | Static,12898,210,98.1300,25,104.08,561.82
"2025-10-07",Facebook Ads,FB-100093,UA - Lookalike - 5% | Android | APAC | Video,28034,588,97.1400,63,172.41,717.4
"2025-10-07",Facebook Ads,FB-100139,UA - Lookalike - 5% | Android | APAC | Static,10285,256,96.1000,25,63.91,272.7
"2025-10-07",Facebook Ads,FB-100308,UA - Lookalike - 5% | iOS | MENA | Static,11013,410,95.8600,40,115.24,444.94
"2025-10-07",Facebook Ads,FB-100048,UA - Retargeting - Value | iOS | EU | Playables,7795,155,95.2900,22,99.35,501.52
"2025-10-07",Facebook Ads,FB-100147,UA - Retargeting - Value | Android | APAC | Video,9852,301,94.7200,66,226.11,1332.47
"2025-10-07",Facebook Ads,FB-100015,UA - Retargeting - Value | Android | LATAM | Carousel,17789,257,94.0900,58,222.88,987.8
"2025-10-07",Facebook Ads,FB-100204,UA - Lookalike - 5% | Android | MENA | UGC,12941,418,93.2600,29,65.81,281.8
"2025-10-07",Facebook Ads,FB-100294,UA - Lookalike - 5% | iOS | MENA | Playables,11496,341,92.8200,40,144.02,700.08
"2025-10-07",Facebook Ads,FB-100277,UA - Retargeting - Value | Android | US | Carousel,10440,290,92.2200,41,177.23,756.42
"2025-10-07",Facebook Ads,FB-100119,UA - Lookalike - 5% | Android | EU | Playables,16655,342,91.4200,71,180.61,769.76
"2025-10-07",Facebook Ads,FB-100029,UA - Prospecting - Broad | iOS | MENA | Video,13874,422,90.2200,38,160.82,793.49
"2025-10-07",Facebook Ads,FB-100243,UA - Retargeting - Value | Android | APAC | Playables,11601,214,90.1800,55,240.81,1397.18
"2025-10-07",Facebook Ads,FB-100039,UA - Retargeting - Value | Android | APAC | Playables,29035,250,89.3800,54,198.54,1191.24
"2025-10-07",Facebook Ads,FB-100151,UA - Retargeting - Value | iOS | EU | Video,8579,198,88.4300,42,208.66,1195.83
"2025-10-07",Facebook Ads,FB-100330,UA - Lookalike - 5% | iOS | LATAM | Video,13181,328,87.8700,33,143.58,771.74
"2025-10-07",Facebook Ads,FB-100257,UA - Retargeting - Value | iOS | EU | Static,10269,213,85.4600,15,83.71,502.26
"2025-10-07",Facebook Ads,FB-100176,UA - Prospecting - Broad | iOS | EU | Carousel,15878,273,82.8300,16,74.29,392.03
"2025-10-07",Facebook Ads,FB-100001,UA - Prospecting - Broad | Android | EU | Video,10870,341,81.5700,64,274.45,1346.45
"2025-10-07",Facebook Ads,FB-100159,UA - Lookalike - 1% | iOS | EU | Video,6700,206,79.4700,27,111.34,396.48
"2025-10-07",Facebook Ads,FB-100126,UA - Lookalike - 1% | iOS | EU | Carousel,13823,281,77.7500,13,51.85,278.64
"2025-10-07",Facebook Ads,FB-100018,UA - Lookalike - 1% | iOS | MENA | Static,13523,332,74.7300,14,62.28,211.0
"2025-10-07",Facebook Ads,FB-100090,UA - Retargeting - Value | Android | EU | Static,9877,228,74.5100,38,154.44,804.79
"2025-10-07",Facebook Ads,FB-100092,UA - Retargeting - Value | iOS | EU | Carousel,6874,142,73.9300,14,58.12,240.85
"2025-10-07",Facebook Ads,FB-100033,UA - Retargeting - Value | iOS | MENA | Playables,9362,140,73.8800,18,69.57,313.97
"2025-10-07",Facebook Ads,FB-100282,UA - Retargeting - Value | Android | US | Video,7052,142,73.8500,34,135.26,750.69
"2025-10-07",Facebook Ads,FB-100156,UA - Retargeting - Value | iOS | LATAM | UGC,5486,144,72.3300,31,155.16,784.49
"2025-10-07",Facebook Ads,FB-100079,UA - Retargeting - Value | iOS | LATAM | Playables,8821,195,72.2900,22,109.07,445.77
"2025-10-07",Facebook Ads,FB-100209,UA - Lookalike - 1% | Android | LATAM | Carousel,12178,381,72.2800,20,76.37,359.78
"2025-10-07",Facebook Ads,FB-100054,UA - Retargeting - Value | Android | MENA | UGC,6740,234,70.6900,29,122.56,600.18
"2025-10-07",Facebook Ads,FB-100202,UA - Retargeting - Value | iOS | MENA | Video,8963,183,70.3100,16,71.26,427.56
"2025-10-07",Facebook Ads,FB-100100,UA - Lookalike - 1% | Android | MENA | UGC,12189,457,69.5600,104,382.6,1684.97
"2025-10-07",Facebook Ads,FB-100268,UA - Prospecting - Broad | Android | LATAM | UGC,20955,323,69.5100,36,107.88,423.75
"2025-10-07",Facebook Ads,FB-100067,UA - Retargeting - Value | Android | APAC | Video,12819,225,67.4800,37,127.74,630.78
"2025-10-07",Facebook Ads,FB-100157,UA - Lookalike - 1% | iOS | EU | Playables,11755,239,67.3700,21,65.38,239.75
"2025-10-07",Facebook Ads,FB-100187,UA - Prospecting - Broad | iOS | MENA | Playables,12816,301,66.4900,14,44.19,205.44
"2025-10-07",Facebook Ads,FB-100137,UA - Retargeting - Value | iOS | EU | UGC,6471,116,65.8900,17,85.56,374.07
"2025-10-07",Facebook Ads,FB-100038,UA - Retargeting - Value | iOS | US | Playables,12362,112,65.0700,8,37.19,177.95
"2025-10-07",Facebook Ads,FB-100012,UA - Retargeting - Value | Android | US | Video,8030,108,62.9000,10,50.02,225.79
"2025-10-07",Facebook Ads,FB-100088,UA - Retargeting - Value | iOS | US | Carousel,8627,139,62.7400,27,146.76,880.56
"2025-10-07",Facebook Ads,FB-100165,UA - Retargeting - Value | Android | APAC | UGC,12422,122,61.4600,10,46.25,189.62
"2025-10-07",Facebook Ads,FB-100004,UA - Retargeting - Value | Android | MENA | UGC,14075,222,60.9800,45,128.41,714.47
"2025-10-07",Facebook Ads,FB-100145,UA - Retargeting - Value | Android | US | Static,7868,123,60.2800,27,107.94,460.47
"2025-10-07",Facebook Ads,FB-100069,UA - Lookalike - 1% | iOS | LATAM | Static,10353,213,59.2800,9,38.48,130.91
"2025-10-07",Facebook Ads,FB-100128,UA - Retargeting - Value | Android | EU | UGC,16528,107,58.2100,25,99.26,564.99
"2025-10-07",Facebook Ads,FB-100076,UA - Prospecting - Broad | iOS | MENA | Playables,12789,263,56.1200,23,96.01,423.5
"2025-10-07",Facebook Ads,FB-100103,UA - Retargeting - Value | Android | APAC | Video,16196,108,54.7800,23,77.95,339.08
"2025-10-07",Facebook Ads,FB-100334,UA - Lookalike - 1% | Android | APAC | Carousel,14030,296,54.1100,38,142.71,515.75
"2025-10-07",Facebook Ads,FB-100325,UA - Lookalike - 5% | Android | US | UGC,9894,244,53.7500,34,97.52,497.25
"2025-10-07",Facebook Ads,FB-100295,UA - Retargeting - Value | Android | US | Playables,7748,122,53.1600,28,92.94,437.84
"2025-10-07",Facebook Ads,FB-100314,UA - Retargeting - Value | iOS | APAC | Carousel,6584,136,51.2200,9,41.79,195.49
"2025-10-07",Facebook Ads,FB-100229,UA - Retargeting - Value | Android | APAC | Video,11531,175,49.8900,30,114.77,686.67
"2025-10-07",Facebook Ads,FB-100132,UA - Lookalike - 5% | Android | MENA | UGC,10408,260,49.3500,47,173.37,565.01
"2025-10-07",Facebook Ads,FB-100085,UA - Prospecting - Broad | Android | EU | Playables,11553,208,48.1900,36,152.46,792.79
"2025-10-07",Facebook Ads,FB-100057,UA - Prospecting - Broad | Android | MENA | Video,10428,162,47.5300,15,54.19,208.74
"2025-10-07",Facebook Ads,FB-100240,UA - Retargeting - Value | iOS | APAC | Static,12074,103,46.9200,11,50.58,250.32
"2025-10-07",Facebook Ads,FB-100264,UA - Retargeting - Value | iOS | LATAM | Video,12747,94,45.8300,14,62.67,359.41
"2025-10-07",Facebook Ads,FB-100226,UA - Retargeting - Value | iOS | LATAM | Static,7448,127,45.7300,9,45.8,246.13
"2025-10-07",Facebook Ads,FB-100026,UA - Retargeting - Value | Android | US | Video,25180,135,42.3600,20,72.16,432.96
"2025-10-07",Facebook Ads,FB-100180,UA - Retargeting - Value | iOS | APAC | Carousel,11784,114,41.7200,22,108.88,515.76
"2025-10-07",Facebook Ads,FB-100236,UA - Prospecting - Broad | Android | LATAM | Static,12361,229,39.7300,45,90.59,465.9
"2025-10-07",Facebook Ads,FB-100323,UA - Retargeting - Value | Android | EU | Carousel,8596,76,37.6700,14,51.16,222.29
"2025-10-07",Facebook Ads,FB-100078,UA - Retargeting - Value | Android | US | Playables,12730,86,35.7800,15,69.36,416.16
"2025-10-07",Facebook Ads,FB-100215,UA - Retargeting - Value | Android | MENA | Static,14222,73,34.5400,6,22.74,112.29
"2025-10-07",Facebook Ads,FB-100117,UA - Retargeting - Value | iOS | APAC | UGC,8837,56,32.7300,8,34.39,174.84
"2025-10-07",Facebook Ads,FB-100044,UA - Retargeting - Value | iOS | US | Playables,8224,61,32.0700,12,68.93,309.77
"2025-10-07",Facebook Ads,FB-100211,UA - Retargeting - Value | iOS | APAC | Video,7427,57,28.3700,12,39.03,234.18
"2025-10-07",Facebook Ads,FB-100287,UA - Retargeting - Value | Android | APAC | Playables,9619,51,26.8400,10,44.14,228.2
"2025-10-07",Facebook Ads,FB-100241,UA - Retargeting - Value | iOS | MENA | Static,7741,62,25.3300,12,45.31,211.78
"2025-10-07",Facebook Ads,FB-100173,UA - Retargeting - Value | Android | MENA | Static,11825,88,24.5300,22,83.96,467.41
"2025-10-07",Facebook Ads,FB-100074,UA - Retargeting - Value | Android | LATAM | Video,9495,75,23.4100,14,51.76,222.0
"2025-10-07",Facebook Ads,FB-100020,UA - Retargeting - Value | iOS | LATAM | Video,5091,61,22.7700,12,53.7,222.21
"2025-10-07",Facebook Ads,FB-100016,UA - Retargeting - Value | iOS | US | Playables,4098,29,15.2600,1,5.6,33.6
"2025-10-07",Google Ads,GG-200238,UAC - Value | iOS | US | Playables,59825,2824,1804.8200,385,2060.94,9700.84
"2025-10-07",Google Ads,GG-200247,UAC - Value | Android | APAC | UGC,43785,2080,944.3200,446,1640.97,9519.27
"2025-10-07",Google Ads,GG-200279,UAC - Installs | iOS | US | Static,21433,1057,733.5600,268,1325.34,5364.98
"2025-10-07",Google Ads,GG-200134,UAC - Value | Android | EU | Video,22857,1113,715.4400,218,971.47,5128.39
"2025-10-07",Google Ads,GG-200122,UAC - Value | Android | EU | Playables,31352,1412,714.3300,266,1213.36,7240.12
"2025-10-07",Google Ads,GG-200151,UAC - Value | Android | US | Video,30496,1337,692.0300,344,1700.08,9828.16
"2025-10-07",Google Ads,GG-200001,UAC - Value | Android | US | Static,32841,1503,674.5500,292,1071.09,4439.67
"2025-10-07",Google Ads,GG-200089,UAC - Installs | Android | MENA | Static,30084,1315,643.9600,246,924.79,2961.18
"2025-10-07",Google Ads,GG-200280,UAC - Value | Android | APAC | Carousel,25306,1169,603.7900,210,924.84,5549.04
"2025-10-07",Google Ads,GG-200241,UAC - Value | iOS | US | Playables,27543,1339,597.4600,221,1154.02,6924.12
"2025-10-07",Google Ads,GG-200139,UAC - Installs | iOS | EU | UGC,21273,1020,588.7400,168,718.64,2646.75
"2025-10-07",Google Ads,GG-200103,UAC - Value | iOS | LATAM | Carousel,19451,944,586.8800,197,730.75,3674.94
"2025-10-07",Google Ads,GG-200304,UAC - Installs | iOS | LATAM | Video,25164,904,577.3800,136,565.68,2883.27
"2025-10-07",Google Ads,GG-200235,UAC - Value | Android | US | Video,55773,1273,571.0700,237,828.08,4085.75
"2025-10-07",Google Ads,GG-200276,UAC - Value | iOS | APAC | Carousel,19216,913,565.5100,248,1144.37,6866.22
"2025-10-07",Google Ads,GG-200314,UAC - Value | iOS | US | Carousel,35501,1301,536.6600,336,1677.14,9447.33
"2025-10-07",Google Ads,GG-200198,Search - Brand - Exact | Android | US | UGC,25009,1173,529.6100,255,1065.8,4910.14
"2025-10-07",Google Ads,GG-200292,UAC - Value | iOS | MENA | Playables,20859,815,528.9400,193,909.69,4586.66
"2025-10-07",Google Ads,GG-200115,UAC - Installs | Android | APAC | Static,24480,966,503.4800,258,878.67,4290.55
"2025-10-07",Google Ads,GG-200040,UAC - Value | Android | EU | Carousel,26309,1298,497.0000,220,904.95,4954.6
"2025-10-07",Google Ads,GG-200165,UAC - Value | Android | MENA | UGC,28946,1309,481.4500,272,980.8,5884.8
"2025-10-07",Google Ads,GG-200316,UAC - Value | Android | LATAM | Carousel,32927,868,479.3100,148,565.09,2359.25
"2025-10-07",Google Ads,GG-200270,UAC - Installs | Android | MENA | Playables,18370,888,479.2500,266,1050.51,5204.23
"2025-10-07",Google Ads,GG-200128,UAC - Value | iOS | MENA | Carousel,19000,936,477.4500,116,593.0,3511.15
"2025-10-07",Google Ads,GG-200302,UAC - Value | iOS | APAC | Static,24624,1062,470.1500,236,807.19,4843.14
"2025-10-07",Google Ads,GG-200141,UAC - Installs | Android | EU | Carousel,23774,1062,467.9200,242,963.09,3429.56
"2025-10-07",Google Ads,GG-200042,UAC - Installs | iOS | EU | Video,20128,911,462.8800,160,759.28,2516.25
"2025-10-07",Google Ads,GG-200044,UAC - Value | iOS | APAC | Video,17135,756,459.6500,201,1027.23,5709.34
"2025-10-07",Google Ads,GG-200320,UAC - Value | Android | MENA | UGC,19732,940,453.6400,116,359.26,1936.05
"2025-10-07",Google Ads,GG-200057,UAC - Installs | iOS | LATAM | Playables,22303,949,449.7300,168,663.94,2269.35
"2025-10-07",Google Ads,GG-200111,UAC - Value | Android | US | UGC,25500,804,447.9900,173,822.75,4726.7
"2025-10-07",Google Ads,GG-200069,UAC - Installs | Android | APAC | Carousel,27545,1187,447.7400,304,645.94,2565.03
