date,source,campaign_id,campaign_name,impressions,clicks,spend,installs
2025-10-07,Google Ads,GG-200000,Search - Brand - Exact | iOS | US | Carousel,7247,323,170.38,62
2025-10-07,Google Ads,GG-200272,Search - Non-Brand - Broad | iOS | US | Playables,12008,370,191.84,63
2025-10-07,Google Ads,GG-200273,Search - Non-Brand - Broad | Android | APAC | Static,13148,323,99.84,67
2025-10-07,Google Ads,GG-200274,UAC - Value | iOS | LATAM | Carousel,15194,684,336.6,108
2025-10-07,Google Ads,GG-200275,UAC - Value | Android | US | Static,16143,523,281.79,89
2025-10-07,Google Ads,GG-200276,UAC - Value | iOS | APAC | Carousel,19216,913,565.51,248
2025-10-07,Google Ads,GG-200277,Search - Non-Brand - Broad | Android | LATAM | Carousel,14856,494,212.91,94
2025-10-07,Google Ads,GG-200278,Search - Non-Brand - Broad | iOS | MENA | Playables,6170,203,74.7,11
2025-10-07,Google Ads,GG-200279,UAC - Installs | iOS | US | Static,21433,1057,733.56,259
2025-10-07,Google Ads,GG-200280,UAC - Value | Android | APAC | Carousel,25306,1169,603.79,214
2025-10-07,Google Ads,GG-200281,UAC - Value | iOS | APAC | Carousel,10575,405,159.61,72
2025-10-07,Google Ads,GG-200282,Search - Non-Brand - Broad | Android | LATAM | Carousel,8477,257,113.98,46
2025-10-07,Google Ads,GG-200283,UAC - Value | iOS | LATAM | Static,11709,422,197.07,97
2025-10-07,Google Ads,GG-200284,Search - Non-Brand - Broad | iOS | LATAM | UGC,11081,325,114.47,51
2025-10-07,Google Ads,GG-200285,UAC - Value | iOS | APAC | Carousel,22744,631,378.41,102
2025-10-07,Google Ads,GG-200286,Search - Non-Brand - Broad | iOS | US | Playables,11685,411,138.55,73
2025-10-07,Google Ads,GG-200287,UAC - Value | Android | MENA | Video,13379,269,108.06,45
2025-10-07,Google Ads,GG-200288,Search - Brand - Exact | Android | APAC | Carousel,18076,819,221.29,98
2025-10-07,Google Ads,GG-200289,UAC - Installs | iOS | APAC | Static,12403,300,138.99,70
2025-10-07,Google Ads,GG-200290,UAC - Value | Android | LATAM | Static,17996,439,187.76,87
2025-10-07,Google Ads,GG-200291,UAC - Value | iOS | US | UGC,10350,273,115.59,61
2025-10-07,Google Ads,GG-200292,UAC - Value | iOS | MENA | Playables,20859,815,528.94,185
2025-10-07,Google Ads,GG-200293,Search - Brand - Exact | Android | LATAM | Playables,8020,199,69.99,30
2025-10-07,Google Ads,GG-200294,Search - Non-Brand - Broad | Android | EU | Carousel,6593,221,57.42,21
2025-10-07,Google Ads,GG-200295,UAC - Installs | Android | MENA | UGC,15230,694,231.17,133
2025-10-07,Google Ads,GG-200296,Search - Brand - Exact | iOS | US | Video,8988,259,79.88,19
2025-10-07,Google Ads,GG-200297,Search - Non-Brand - Broad | iOS | EU | Playables,13869,404,155.54,32
2025-10-07,Google Ads,GG-200298,UAC - Value | iOS | LATAM | UGC,16651,573,253.78,107
2025-10-07,Google Ads,GG-200299,UAC - Value | Android | LATAM | Video,17549,789,268.1,121
2025-10-07,Google Ads,GG-200300,Search - Brand - Exact | Android | LATAM | UGC,15655,355,137.53,62
2025-10-07,Google Ads,GG-200301,UAC - Installs | Android | EU | Carousel,26473,565,311.37,116
2025-10-07,Google Ads,GG-200302,UAC - Value | iOS | APAC | Static,24624,1062,470.15,233
2025-10-07,Google Ads,GG-200303,UAC - Value | iOS | APAC | Video,16325,591,341.18,161
2025-10-07,Google Ads,GG-200304,UAC - Installs | iOS | LATAM | Video,25164,904,577.38,141
2025-10-07,Google Ads,GG-200305,UAC - Installs | Android | US | Video,17840,666,250.02,146
2025-10-07,Google Ads,GG-200306,Search - Non-Brand - Broad | Android | EU | Static,14997,381,97.99,60
2025-10-07,Google Ads,GG-200307,UAC - Value | Android | LATAM | Playables,14770,535,206.3,86
2025-10-07,Google Ads,GG-200308,Search - Non-Brand - Broad | iOS | EU | UGC,9561,466,165.15,79
2025-10-07,Google Ads,GG-200309,Search - Brand - Exact | Android | APAC | UGC,10035,469,130.1,107
2025-10-07,Google Ads,GG-200310,UAC - Value | Android | APAC | Playables,13607,479,216.17,139
2025-10-07,Google Ads,GG-200311,Search - Non-Brand - Broad | iOS | US | Static,8701,191,58.96,30
2025-10-07,Google Ads,GG-200312,Search - Brand - Exact | iOS | US | Playables,8774,376,186.31,26
2025-10-07,Google Ads,GG-200313,Search - Non-Brand - Broad | Android | LATAM | Carousel,10304,360,156.56,33
2025-10-07,Google Ads,GG-200314,UAC - Value | iOS | US | Carousel,35501,1301,536.66,322
2025-10-07,Google Ads,GG-200315,UAC - Value | iOS | MENA | UGC,11636,291,107.12,77
2025-10-07,Google Ads,GG-200316,UAC - Value | Android | LATAM | Carousel,32927,868,479.31,154
2025-10-07,Google Ads,GG-200317,Search - Brand - Exact | Android | LATAM | Playables,11165,253,103.6,53
2025-10-07,Google Ads,GG-200318,Search - Non-Brand - Broad | Android | LATAM | Video,12392,546,254.0,125
2025-10-07,Google Ads,GG-200319,UAC - Installs | iOS | US | Static,22613,637,381.37,104
2025-10-07,Google Ads,GG-200320,UAC - Value | Android | MENA | UGC,19732,940,453.64,122
2025-10-07,Google Ads,GG-200321,UAC - Value | Android | MENA | UGC,15256,623,278.29,122
2025-10-07,Google Ads,GG-200322,Search - Non-Brand - Broad | Android | APAC | Playables,5465,243,81.06,22
2025-10-07,Google Ads,GG-200323,Search - Non-Brand - Broad | Android | APAC | Carousel,9376,296,133.7,61
2025-10-07,Google Ads,GG-200324,Search - Brand - Exact | Android | LATAM | UGC,11391,481,205.63,89
2025-10-07,Google Ads,GG-200325,Search - Non-Brand - Broad | iOS | US | UGC,10544,408,221.34,35
2025-10-07,Google Ads,GG-200326,UAC - Value | Android | APAC | Playables,9735,371,112.08,110
2025-10-07,Google Ads,GG-200327,UAC - Value | iOS | APAC | UGC,15497,542,217.4,77
2025-10-07,Google Ads,GG-200328,Search - Brand - Exact | iOS | EU | Video,12440,527,178.23,109
2025-10-07,Google Ads,GG-200329,UAC - Installs | Android | LATAM | Video,25470,719,398.54,96
2025-10-07,Google Ads,GG-200330,Search - Non-Brand - Broad | Android | MENA | Carousel,8248,165,54.14,30
2025-10-07,Google Ads,GG-200331,Search - Brand - Exact | iOS | MENA | UGC,5223,236,87.82,16
2025-10-07,Google Ads,GG-200332,UAC - Installs | Android | LATAM | Playables,28792,616,354.51,135
2025-10-07,Google Ads,GG-200333,Search - Non-Brand - Broad | Android | APAC | Playables,13025,604,267.15,143
2025-10-07,Google Ads,GG-200334,UAC - Installs | iOS | US | Static,18486,552,231.23,119
2025-10-07,Google Ads,GG-200335,UAC - Installs | Android | APAC | Carousel,14968,657,381.39,179
2025-10-07,Google Ads,GG-200336,Search - Non-Brand - Broad | Android | APAC | Video,15456,550,149.05,45
2025-10-07,Google Ads,GG-200337,UAC - Value | Android | MENA | Carousel,9553,319,107.63,94
2025-10-07,Google Ads,GG-200338,Search - Non-Brand - Broad | Android | MENA | Static,9051,197,86.82,15
2025-10-07,Google Ads,GG-200339,UAC - Installs | Android | US | Playables,9471,205,74.97,56
2025-10-07,Google Ads,GG-200340,Search - Non-Brand - Broad | iOS | MENA | Playables,15131,585,225.81,75
2025-10-07,Google Ads,GG-200341,UAC - Installs | iOS | LATAM | Carousel,9515,376,207.82,43
2025-10-07,Google Ads,GG-200342,Search - Brand - Exact | Android | EU | UGC,19445,734,368.61,164
2025-10-07,Google Ads,GG-200343,Search - Non-Brand - Broad | iOS | EU | Static,10520,362,176.04,29
2025-10-07,Google Ads,GG-200344,UAC - Value | Android | LATAM | Static,11697,462,188.17,105
2025-10-07,Google Ads,GG-200345,UAC - Installs | iOS | EU | Playables,12224,465,226.59,127
2025-10-07,Google Ads,GG-200346,Search - Brand - Exact | iOS | APAC | UGC,10611,390,103.9,42
2025-10-07,Google Ads,GG-200347,UAC - Installs | Android | APAC | Playables,32031,706,251.9,148
2025-10-07,Google Ads,GG-200348,UAC - Installs | iOS | APAC | UGC,19816,595,261.74,98
2025-10-07,Google Ads,GG-200349,UAC - Installs | Android | US | UGC,11692,407,254.78,97
2025-10-08,Google Ads,GG-200000,Search - Brand - Exact | iOS | US | Carousel,5158,124,66.4,20
2025-10-08,Google Ads,GG-200001,UAC - Value | Android | US | Static,20001,690,440.77,160
2025-10-08,Google Ads,GG-200002,Search - Non-Brand - Broad | iOS | MENA | Playables,8704,356,151.91,52
2025-10-08,Google Ads,GG-200003,UAC - Value | iOS | LATAM | Carousel,12039,251,143.04,37
2025-10-08,Google Ads,GG-200004,Search - Brand - Exact | iOS | LATAM | Playables,9000,388,203.78,71
2025-10-08,Google Ads,GG-200005,Search - Brand - Exact | iOS | US | Carousel,12653,398,235.62,82
2025-10-08,Google Ads,GG-200006,Search - Non-Brand - Broad | iOS | LATAM | Carousel,10079,314,137.97,17
2025-10-08,Google Ads,GG-200007,Search - Non-Brand - Broad | iOS | US | Playables,6909,165,81.05,23
2025-10-08,Google Ads,GG-200008,Search - Non-Brand - Broad | iOS | LATAM | UGC,11012,363,148.32,66
2025-10-08,Google Ads,GG-200009,UAC - Value | Android | LATAM | Playables,29692,679,210.49,104
2025-10-08,Google Ads,GG-200010,Search - Brand - Exact | iOS | EU | Playables,12443,503,295.41,87
2025-10-08,Google Ads,GG-200011,Search - Brand - Exact | iOS | MENA | Carousel,7927,355,142.11,39
2025-10-08,Google Ads,GG-200012,Search - Non-Brand - Broad | iOS | LATAM | Static,6397,295,124.11,21
2025-10-08,Google Ads,GG-200013,Search - Non-Brand - Broad | iOS | APAC | Static,12114,260,107.17,13
2025-10-08,Google Ads,GG-200014,UAC - Installs | Android | EU | Video,13027,601,238.84,107
2025-10-08,Google Ads,GG-200015,Search - Brand - Exact | Android | MENA | Playables,13809,529,155.37,92
2025-10-08,Google Ads,GG-200016,UAC - Value | iOS | MENA | Static,38526,1525,548.54,276
2025-10-08,Google Ads,GG-200017,Search - Non-Brand - Broad | Android | EU | Static,7573,197,97.52,24
2025-10-08,Google Ads,GG-200018,UAC - Installs | iOS | US | UGC,8029,296,172.57,74
2025-10-08,Google Ads,GG-200019,UAC - Installs | Android | APAC | Playables,17237,559,291.69,160
2025-10-08,Google Ads,GG-200020,Search - Non-Brand - Broad | iOS | EU | Playables,9808,342,125.72,37
2025-10-08,Google Ads,GG-200021,UAC - Installs | iOS | APAC | Static,12862,345,217.14,39
2025-10-08,Google Ads,GG-200022,UAC - Value | iOS | APAC | Carousel,10282,211,104.38,37
2025-10-08,Google Ads,GG-200023,Search - Non-Brand - Broad | iOS | EU | Static,14521,529,177.06,37
2025-10-08,Google Ads,GG-200024,UAC - Installs | iOS | US | UGC,9812,266,113.74,29
2025-10-08,Google Ads,GG-200025,UAC - Installs | Android | MENA | Video,32269,1164,365.15,309
2025-10-08,Google Ads,GG-200026,UAC - Value | Android | EU | Carousel,23901,680,302.06,158
2025-10-08,Google Ads,GG-200027,Search - Non-Brand - Broad | Android | APAC | Video,12769,407,161.7,73
2025-10-08,Google Ads,GG-200028,UAC - Value | iOS | LATAM | Video,12656,593,360.31,109
2025-10-08,Google Ads,GG-200029,UAC - Installs | Android | APAC | Playables,9072,417,155.67,117
2025-10-08,Google Ads,GG-200030,UAC - Installs | Android | APAC | Video,13681,663,295.63,95
2025-10-08,Google Ads,GG-200031,Search - Brand - Exact | Android | US | Carousel,15054,438,182.16,39
2025-10-08,Google Ads,GG-200032,Search - Brand - Exact | iOS | EU | Static,10442,448,262.48,24
2025-10-08,Google Ads,GG-200033,UAC - Value | iOS | APAC | Static,22010,638,408.0,76
2025-10-08,Google Ads,GG-200034,Search - Brand - Exact | iOS | MENA | Video,7614,203,73.85,32
2025-10-08,Google Ads,GG-200035,Search - Non-Brand - Broad | Android | LATAM | Static,14455,619,297.86,139
2025-10-08,Google Ads,GG-200036,Search - Non-Brand - Broad | iOS | US | Carousel,9627,255,78.59,44
2025-10-08,Google Ads,GG-200037,Search - Non-Brand - Broad | iOS | US | Video,18073,864,454.2,161
2025-10-08,Google Ads,GG-200038,Search - Brand - Exact | iOS | MENA | UGC,7851,282,106.37,48
2025-10-08,Google Ads,GG-200039,Search - Brand - Exact | Android | APAC | Playables,31797,1081,538.12,119
2025-10-08,Google Ads,GG-200040,UAC - Value | Android | EU | Carousel,13810,595,261.03,135
2025-10-08,Google Ads,GG-200041,Search - Non-Brand - Broad | Android | MENA | Carousel,39848,1096,433.91,220
2025-10-08,Google Ads,GG-200042,UAC - Installs | iOS | EU | Video,21441,714,289.31,79
2025-10-08,Google Ads,GG-200043,Search - Brand - Exact | Android | MENA | Playables,6257,229,73.88,38
2025-10-08,Google Ads,GG-200044,UAC - Value | iOS | APAC | Video,21695,601,352.19,92
2025-10-08,Google Ads,GG-200045,UAC - Installs | iOS | LATAM | Video,13558,625,341.75,93
2025-10-08,Google Ads,GG-200046,Search - Brand - Exact | Android | LATAM | Static,8426,308,82.67,71
2025-10-08,Google Ads,GG-200047,UAC - Installs | iOS | EU | Video,16913,766,501.58,154
2025-10-08,Google Ads,GG-200048,UAC - Value | iOS | EU | UGC,12739,284,130.98,58
2025-10-08,Google Ads,GG-200049,UAC - Value | Android | EU | Video,16675,546,237.46,73
2025-10-08,Google Ads,GG-200050,Search - Brand - Exact | Android | LATAM | Static,14688,709,204.33,53
2025-10-08,Google Ads,GG-200051,UAC - Installs | Android | US | Carousel,13702,517,197.44,85
2025-10-08,Google Ads,GG-200052,UAC - Installs | iOS | MENA | UGC,16970,817,378.84,170
2025-10-08,Google Ads,GG-200053,UAC - Installs | Android | EU | Carousel,9783,386,245.73,113
2025-10-08,Google Ads,GG-200054,Search - Brand - Exact | Android | LATAM | Carousel,7590,274,64.77,60
2025-10-08,Google Ads,GG-200055,UAC - Value | iOS | APAC | UGC,9975,355,158.01,50
2025-10-08,Google Ads,GG-200056,UAC - Value | iOS | LATAM | Static,20251,545,242.2,150
2025-10-08,Google Ads,GG-200057,UAC - Installs | iOS | LATAM | Playables,6034,194,72.54,39
2025-10-08,Google Ads,GG-200058,UAC - Value | Android | APAC | Video,18122,487,267.02,145
2025-10-08,Google Ads,GG-200059,UAC - Installs | Android | MENA | Carousel,30927,1243,621.25,289
2025-10-08,Google Ads,GG-200060,UAC - Installs | Android | US | Carousel,11858,289,144.01,80
2025-10-08,Google Ads,GG-200061,UAC - Value | iOS | APAC | Playables,18949,473,224.96,113
2025-10-08,Google Ads,GG-200062,UAC - Value | Android | APAC | Carousel,26409,547,191.5,77
2025-10-08,Google Ads,GG-200063,UAC - Value | Android | LATAM | Playables,10344,337,113.97,83
2025-10-08,Google Ads,GG-200064,UAC - Value | iOS | US | Video,17453,667,288.34,155
2025-10-08,Google Ads,GG-200065,Search - Brand - Exact | iOS | MENA | Static,7597,359,157.67,63
2025-10-08,Google Ads,GG-200066,Search - Brand - Exact | Android | MENA | UGC,10566,398,177.51,62
2025-10-08,Google Ads,GG-200067,UAC - Installs | Android | US | Static,9612,386,187.63,71
2025-10-08,Google Ads,GG-200068,Search - Brand - Exact | iOS | APAC | Playables,10457,363,96.01,50
2025-10-08,Google Ads,GG-200069,UAC - Installs | Android | APAC | Carousel,13060,372,154.45,96
2025-10-08,Google Ads,GG-200070,Search - Non-Brand - Broad | iOS | US | Playables,15330,504,193.28,100
2025-10-08,Google Ads,GG-200071,UAC - Installs | iOS | APAC | Carousel,10319,295,146.32,43
2025-10-08,Google Ads,GG-200072,Search - Non-Brand - Broad | Android | US | Video,9833,265,88.4,22
2025-10-08,Google Ads,GG-200073,Search - Brand - Exact | iOS | MENA | UGC,9098,345,90.36,69
2025-10-08,Google Ads,GG-200074,Search - Non-Brand - Broad | iOS | LATAM | UGC,11685,332,177.42,40
2025-10-08,Google Ads,GG-200075,Search - Brand - Exact | iOS | APAC | Static,7453,354,164.57,73
2025-10-08,Google Ads,GG-200076,Search - Non-Brand - Broad | Android | US | UGC,13174,373,168.07,87
2025-10-08,Google Ads,GG-200077,UAC - Installs | iOS | US | Carousel,16687,370,165.39,61
2025-10-08,Google Ads,GG-200078,UAC - Installs | Android | MENA | Playables,27078,1266,394.36,186
2025-10-08,Google Ads,GG-200079,UAC - Installs | iOS | EU | Static,19218,706,459.82,152
2025-10-08,Google Ads,GG-200080,Search - Non-Brand - Broad | Android | US | Static,6098,162,50.01,24
2025-10-08,Google Ads,GG-200081,UAC - Installs | Android | APAC | Video,11645,278,136.33,40
2025-10-08,Google Ads,GG-200082,Search - Non-Brand - Broad | iOS | APAC | Playables,6946,266,123.16,15
2025-10-08,Google Ads,GG-200083,UAC - Value | Android | US | Carousel,19776,534,242.76,117
2025-10-08,Google Ads,GG-200084,UAC - Value | iOS | MENA | UGC,21838,757,408.02,160
2025-10-08,Google Ads,GG-200085,Search - Brand - Exact | Android | EU | Carousel,7756,379,196.7,75
2025-10-08,Google Ads,GG-200086,UAC - Installs | iOS | APAC | Playables,12453,606,332.21,102
2025-10-08,Google Ads,GG-200087,Search - Non-Brand - Broad | Android | MENA | Playables,12367,559,256.69,96
2025-10-08,Google Ads,GG-200088,Search - Brand - Exact | Android | APAC | Playables,12994,419,154.49,52
2025-10-08,Google Ads,GG-200089,UAC - Installs | Android | MENA | Static,32721,1071,405.05,149
2025-10-08,Google Ads,GG-200090,Search - Non-Brand - Broad | Android | EU | Carousel,16147,430,220.46,69
2025-10-08,Google Ads,GG-200091,Search - Brand - Exact | iOS | MENA | Carousel,11228,430,124.18,60
2025-10-08,Google Ads,GG-200092,UAC - Installs | iOS | EU | Playables,16054,490,308.6,59
2025-10-08,Google Ads,GG-200093,Search - Brand - Exact | Android | LATAM | Playables,8220,407,183.72,55
2025-10-08,Google Ads,GG-200094,Search - Non-Brand - Broad | Android | MENA | Playables,8690,317,87.05,22
2025-10-08,Google Ads,GG-200095,UAC - Installs | Android | MENA | Playables,21733,761,408.96,104
2025-10-08,Google Ads,GG-200096,Search - Brand - Exact | Android | US | Video,10817,459,226.7,61
2025-10-08,Google Ads,GG-200097,UAC - Value | iOS | EU | Playables,13890,636,269.03,124
2025-10-08,Google Ads,GG-200098,UAC - Installs | Android | APAC | Playables,16465,783,257.37,180
2025-10-08,Google Ads,GG-200099,UAC - Value | iOS | APAC | Static,9770,425,202.94,100
2025-10-08,Google Ads,GG-200100,Search - Brand - Exact | iOS | APAC | Video,15811,494,187.18,43
2025-10-08,Google Ads,GG-200101,UAC - Value | Android | APAC | UGC,15385,632,285.66,123
2025-10-08,Google Ads,GG-200102,Search - Non-Brand - Broad | iOS | EU | Carousel,10536,353,167.11,19
2025-10-08,Google Ads,GG-200103,UAC - Value | iOS | LATAM | Carousel,8702,202,89.53,27
2025-10-08,Google Ads,GG-200104,Search - Brand - Exact | Android | LATAM | Playables,13950,527,118.68,73
2025-10-08,Google Ads,GG-200105,Search - Brand - Exact | iOS | EU | UGC,22572,966,306.9,129
2025-10-08,Google Ads,GG-200106,Search - Non-Brand - Broad | iOS | APAC | Static,16972,644,329.34,61
2025-10-08,Google Ads,GG-200107,UAC - Value | Android | US | Carousel,18974,663,422.86,112
2025-10-08,Google Ads,GG-200108,UAC - Installs | iOS | EU | Static,14574,694,366.22,85
2025-10-08,Google Ads,GG-200109,UAC - Value | iOS | EU | Static,8571,202,92.76,52
2025-10-08,Google Ads,GG-200110,UAC - Value | iOS | APAC | Carousel,11206,271,165.93,49
2025-10-08,Google Ads,GG-200111,UAC - Value | Android | US | UGC,12396,515,316.26,90
2025-10-08,Google Ads,GG-200112,UAC - Installs | Android | EU | Playables,19442,788,465.55,229
2025-10-08,Google Ads,GG-200113,UAC - Value | Android | US | Carousel,21579,567,254.64,145
2025-10-08,Google Ads,GG-200114,Search - Brand - Exact | iOS | LATAM | Playables,9247,273,82.94,35
2025-10-08,Google Ads,GG-200115,UAC - Installs | Android | APAC | Static,11407,296,97.15,61
2025-10-08,Google Ads,GG-200116,Search - Brand - Exact | iOS | APAC | Carousel,15883,738,260.88,38
2025-10-08,Google Ads,GG-200117,Search - Non-Brand - Broad | iOS | US | Playables,12347,404,209.6,45
2025-10-08,Google Ads,GG-200118,Search - Brand - Exact | iOS | MENA | Carousel,8691,328,92.14,28
2025-10-08,Google Ads,GG-200119,UAC - Installs | iOS | MENA | UGC,12592,449,243.99,78
2025-10-08,Google Ads,GG-200120,UAC - Value | Android | EU | Video,29405,1131,704.39,187
