date,source,campaign_id,campaign_name,impressions,clicks,spend,installs
2025-10-07,Facebook Ads,FB-100000,UA - Retargeting - Value | Android | US | Carousel,18187,307,181.25,70
2025-10-07,Facebook Ads,FB-100249,UA - Lookalike - 1% | Android | EU | UGC,14685,530,261.71,52
2025-10-07,Facebook Ads,FB-100250,UA - Lookalike - 5% | iOS | LATAM | Video,15591,598,202.78,115
2025-10-07,Facebook Ads,FB-100251,UA - Prospecting - Broad | iOS | US | Playables,16968,469,203.41,41
2025-10-07,Facebook Ads,FB-100252,UA - Lookalike - 1% | iOS | LATAM | Static,14623,604,230.49,58
2025-10-07,Facebook Ads,FB-100253,UA - Lookalike - 1% | Android | EU | Playables,31658,1343,478.51,169
2025-10-07,Facebook Ads,FB-100254,UA - Lookalike - 1% | Android | US | Video,20316,859,364.99,73
2025-10-07,Facebook Ads,FB-100255,UA - Lookalike - 1% | iOS | US | Playables,23234,794,211.28,127
2025-10-07,Facebook Ads,FB-100256,UA - Lookalike - 1% | Android | US | Carousel,17769,851,269.77,75
2025-10-07,Facebook Ads,FB-100257,UA - Retargeting - Value | iOS | EU | Static,10269,213,85.46,16
2025-10-07,Facebook Ads,FB-100258,UA - Lookalike - 1% | iOS | MENA | Playables,8909,428,156.05,22
2025-10-07,Facebook Ads,FB-100259,UA - Lookalike - 1% | Android | LATAM | UGC,22889,771,288.89,153
2025-10-07,Facebook Ads,FB-100260,UA - Prospecting - Broad | iOS | US | UGC,22700,495,137.07,35
2025-10-07,Facebook Ads,FB-100261,UA - Lookalike - 1% | Android | EU | UGC,15933,568,242.82,41
2025-10-07,Facebook Ads,FB-100262,UA - Lookalike - 1% | Android | APAC | Video,11012,319,121.16,59
2025-10-07,Facebook Ads,FB-100263,UA - Lookalike - 1% | Android | APAC | Carousel,20399,523,216.84,65
2025-10-07,Facebook Ads,FB-100264,UA - Retargeting - Value | iOS | LATAM | Video,12747,94,45.83,14
2025-10-07,Facebook Ads,FB-100265,UA - Lookalike - 1% | iOS | US | Playables,14334,403,179.13,48
2025-10-07,Facebook Ads,FB-100266,UA - Lookalike - 1% | Android | US | UGC,22117,744,249.84,125
2025-10-07,Facebook Ads,FB-100267,UA - Prospecting - Broad | iOS | US | Static,18415,811,208.1,150
2025-10-07,Facebook Ads,FB-100268,UA - Prospecting - Broad | Android | LATAM | UGC,20955,323,69.51,35
2025-10-07,Facebook Ads,FB-100269,UA - Retargeting - Value | Android | EU | Playables,12700,329,101.83,34
2025-10-07,Facebook Ads,FB-100270,UA - Lookalike - 5% | iOS | APAC | Carousel,12661,322,150.92,23
2025-10-07,Facebook Ads,FB-100271,UA - Lookalike - 5% | Android | APAC | Video,26045,1079,286.37,232
2025-10-07,Facebook Ads,FB-100272,UA - Lookalike - 1% | iOS | LATAM | Video,17567,702,184.28,67
2025-10-07,Facebook Ads,FB-100273,UA - Retargeting - Value | Android | APAC | UGC,10793,289,136.81,53
2025-10-07,Facebook Ads,FB-100274,UA - Lookalike - 1% | iOS | US | Carousel,16562,662,358.8,46
2025-10-07,Facebook Ads,FB-100275,UA - Retargeting - Value | Android | APAC | Carousel,13760,310,114.3,40
2025-10-07,Facebook Ads,FB-100276,UA - Retargeting - Value | Android | APAC | Video,11671,328,106.47,57
2025-10-07,Facebook Ads,FB-100277,UA - Retargeting - Value | Android | US | Carousel,10440,290,92.22,43
2025-10-07,Facebook Ads,FB-100278,UA - Prospecting - Broad | Android | MENA | Static,13274,421,144.57,41
2025-10-07,Facebook Ads,FB-100279,UA - Retargeting - Value | Android | MENA | Static,12898,210,98.13,27
2025-10-07,Facebook Ads,FB-100280,UA - Prospecting - Broad | iOS | EU | Playables,10950,350,144.59,26
2025-10-07,Facebook Ads,FB-100281,UA - Lookalike - 1% | iOS | EU | Static,16000,733,218.51,88
2025-10-07,Facebook Ads,FB-100282,UA - Retargeting - Value | Android | US | Video,7052,142,73.85,34
2025-10-07,Facebook Ads,FB-100283,UA - Lookalike - 1% | Android | LATAM | Static,23523,696,117.62,149
2025-10-07,Facebook Ads,FB-100284,UA - Prospecting - Broad | Android | EU | Carousel,18364,431,139.17,40
2025-10-07,Facebook Ads,FB-100285,UA - Prospecting - Broad | Android | APAC | Playables,14715,634,129.08,28
2025-10-07,Facebook Ads,FB-100286,UA - Lookalike - 1% | Android | APAC | UGC,15916,552,186.13,82
2025-10-07,Facebook Ads,FB-100287,UA - Retargeting - Value | Android | APAC | Playables,9619,51,26.84,10
2025-10-07,Facebook Ads,FB-100288,UA - Lookalike - 5% | Android | MENA | Carousel,16004,677,282.38,128
2025-10-07,Facebook Ads,FB-100289,UA - Lookalike - 5% | Android | US | UGC,15363,551,231.59,105
2025-10-07,Facebook Ads,FB-100290,UA - Lookalike - 5% | iOS | US | UGC,21855,689,212.14,97
2025-10-07,Facebook Ads,FB-100291,UA - Retargeting - Value | Android | US | Carousel,14650,318,166.57,70
2025-10-07,Facebook Ads,FB-100292,UA - Lookalike - 1% | Android | EU | Carousel,17090,748,273.02,101
2025-10-07,Facebook Ads,FB-100293,UA - Lookalike - 1% | iOS | MENA | Playables,19162,919,432.57,113
2025-10-07,Facebook Ads,FB-100294,UA - Lookalike - 5% | iOS | MENA | Playables,11496,341,92.82,41
2025-10-07,Facebook Ads,FB-100295,UA - Retargeting - Value | Android | US | Playables,7748,122,53.16,30
2025-10-07,Facebook Ads,FB-100296,UA - Lookalike - 5% | iOS | APAC | Static,21497,1004,202.81,198
2025-10-07,Facebook Ads,FB-100297,UA - Lookalike - 5% | iOS | APAC | UGC,18167,877,391.76,163
2025-10-07,Facebook Ads,FB-100298,UA - Lookalike - 1% | Android | LATAM | UGC,27337,674,154.68,135
2025-10-07,Facebook Ads,FB-100299,UA - Lookalike - 5% | iOS | LATAM | Static,22141,821,304.34,54
2025-10-07,Facebook Ads,FB-100300,UA - Prospecting - Broad | Android | US | Video,8524,307,136.89,17
2025-10-07,Facebook Ads,FB-100301,UA - Retargeting - Value | iOS | US | Carousel,11984,197,115.05,44
2025-10-07,Facebook Ads,FB-100302,UA - Lookalike - 1% | Android | MENA | Playables,23251,1002,375.05,194
2025-10-07,Facebook Ads,FB-100303,UA - Lookalike - 5% | Android | APAC | Carousel,18365,397,122.0,41
2025-10-07,Facebook Ads,FB-100304,UA - Lookalike - 1% | Android | LATAM | Playables,26709,1333,588.25,237
2025-10-07,Facebook Ads,FB-100305,UA - Retargeting - Value | iOS | US | Playables,17431,498,196.41,63
2025-10-07,Facebook Ads,FB-100306,UA - Prospecting - Broad | Android | APAC | Static,17507,490,176.11,83
2025-10-07,Facebook Ads,FB-100307,UA - Prospecting - Broad | iOS | MENA | Carousel,23032,740,272.62,140
2025-10-07,Facebook Ads,FB-100308,UA - Lookalike - 5% | iOS | MENA | Static,11013,410,95.86,41
2025-10-07,Facebook Ads,FB-100309,UA - Prospecting - Broad | Android | MENA | Carousel,22570,782,297.86,53
2025-10-07,Facebook Ads,FB-100310,UA - Lookalike - 1% | Android | LATAM | Carousel,15119,721,158.62,120
2025-10-07,Facebook Ads,FB-100311,UA - Retargeting - Value | iOS | US | Static,8712,236,99.8,41
2025-10-07,Facebook Ads,FB-100312,UA - Prospecting - Broad | iOS | US | Static,11420,275,107.64,21
2025-10-07,Facebook Ads,FB-100313,UA - Lookalike - 5% | Android | MENA | Static,33528,1425,448.31,222
2025-10-07,Facebook Ads,FB-100314,UA - Retargeting - Value | iOS | APAC | Carousel,6584,136,51.22,10
2025-10-07,Facebook Ads,FB-100315,UA - Prospecting - Broad | iOS | LATAM | Carousel,27600,798,385.91,24
2025-10-07,Facebook Ads,FB-100316,UA - Prospecting - Broad | Android | EU | Static,16177,384,178.56,40
2025-10-07,Facebook Ads,FB-100317,UA - Lookalike - 5% | Android | LATAM | UGC,22521,1061,313.42,160
2025-10-07,Facebook Ads,FB-100318,UA - Lookalike - 5% | iOS | MENA | UGC,10670,226,107.73,18
2025-10-07,Facebook Ads,FB-100319,UA - Prospecting - Broad | iOS | EU | Playables,13189,468,166.89,33
2025-10-07,Facebook Ads,FB-100320,UA - Lookalike - 1% | iOS | APAC | Video,22881,723,361.5,143
2025-10-07,Facebook Ads,FB-100321,UA - Prospecting - Broad | iOS | MENA | Carousel,17951,453,144.01,19
2025-10-07,Facebook Ads,FB-100322,UA - Prospecting - Broad | Android | APAC | Playables,26099,718,231.12,80
2025-10-07,Facebook Ads,FB-100323,UA - Retargeting - Value | Android | EU | Carousel,8596,76,37.67,14
2025-10-07,Facebook Ads,FB-100324,UA - Lookalike - 1% | Android | LATAM | Carousel,14933,706,196.97,144
2025-10-07,Facebook Ads,FB-100325,UA - Lookalike - 5% | Android | US | UGC,9894,244,53.75,34
2025-10-07,Facebook Ads,FB-100326,UA - Retargeting - Value | Android | EU | UGC,13277,193,114.24,48
2025-10-07,Facebook Ads,FB-100327,UA - Prospecting - Broad | iOS | US | UGC,17338,591,278.66,27
2025-10-07,Facebook Ads,FB-100328,UA - Prospecting - Broad | iOS | US | UGC,26260,870,377.32,105
2025-10-07,Facebook Ads,FB-100329,UA - Lookalike - 5% | iOS | MENA | UGC,17075,740,177.75,128
2025-10-07,Facebook Ads,FB-100330,UA - Lookalike - 5% | iOS | LATAM | Video,13181,328,87.87,32
2025-10-07,Facebook Ads,FB-100331,UA - Lookalike - 5% | Android | LATAM | Static,25620,683,240.01,57
2025-10-07,Facebook Ads,FB-100332,UA - Prospecting - Broad | iOS | US | UGC,10329,368,187.68,62
2025-10-07,Facebook Ads,FB-100333,UA - Lookalike - 5% | Android | APAC | Playables,23718,1060,388.07,124
2025-10-07,Facebook Ads,FB-100334,UA - Lookalike - 1% | Android | APAC | Carousel,14030,296,54.11,37
2025-10-07,Facebook Ads,FB-100335,UA - Prospecting - Broad | Android | LATAM | Static,11781,366,162.91,17
2025-10-07,Facebook Ads,FB-100336,UA - Retargeting - Value | Android | MENA | Playables,14479,456,219.84,63
2025-10-07,Facebook Ads,FB-100337,UA - Retargeting - Value | iOS | LATAM | Static,16094,413,235.86,61
2025-10-07,Facebook Ads,FB-100338,UA - Retargeting - Value | Android | EU | Carousel,15365,489,226.85,76
2025-10-07,Facebook Ads,FB-100339,UA - Prospecting - Broad | Android | MENA | Static,27396,1147,480.25,217
2025-10-07,Facebook Ads,FB-100340,UA - Lookalike - 5% | Android | APAC | UGC,18831,790,140.15,134
2025-10-07,Facebook Ads,FB-100341,UA - Lookalike - 5% | iOS | LATAM | Static,14541,607,299.01,81
2025-10-07,Facebook Ads,FB-100342,UA - Lookalike - 1% | Android | APAC | UGC,23024,1062,434.15,82
2025-10-07,Facebook Ads,FB-100343,UA - Lookalike - 1% | iOS | MENA | Video,23532,688,288.27,133
2025-10-07,Facebook Ads,FB-100344,UA - Lookalike - 5% | Android | LATAM | UGC,20374,875,134.49,117
2025-10-07,Facebook Ads,FB-100345,UA - Lookalike - 1% | Android | US | Carousel,19658,684,181.33,110
2025-10-07,Facebook Ads,FB-100346,UA - Lookalike - 5% | Android | US | Playables,40810,1156,449.22,218
2025-10-07,Facebook Ads,FB-100347,UA - Prospecting - Broad | iOS | MENA | Playables,16692,425,103.53,10
2025-10-07,Facebook Ads,FB-100348,UA - Lookalike - 1% | iOS | MENA | Static,20564,1024,254.36,80
2025-10-07,Facebook Ads,FB-100349,UA - Prospecting - Broad | iOS | MENA | Static,17691,563,275.81,82
2025-10-08,Facebook Ads,FB-100000,UA - Retargeting - Value | Android | US | Carousel,6955,204,110.61,31
2025-10-08,Facebook Ads,FB-100001,UA - Prospecting - Broad | Android | EU | Video,19349,295,90.68,39
2025-10-08,Facebook Ads,FB-100002,UA - Prospecting - Broad | iOS | US | Video,21481,950,294.21,64
2025-10-08,Facebook Ads,FB-100003,UA - Prospecting - Broad | Android | EU | Playables,15150,612,167.57,44
2025-10-08,Facebook Ads,FB-100004,UA - Retargeting - Value | Android | MENA | UGC,13830,340,175.27,50
2025-10-08,Facebook Ads,FB-100005,UA - Prospecting - Broad | iOS | MENA | Carousel,13725,359,90.25,39
2025-10-08,Facebook Ads,FB-100006,UA - Lookalike - 1% | Android | APAC | Carousel,18973,881,166.69,72
2025-10-08,Facebook Ads,FB-100007,UA - Prospecting - Broad | Android | EU | Carousel,15178,423,165.31,83
2025-10-08,Facebook Ads,FB-100008,UA - Lookalike - 1% | Android | APAC | Video,18752,514,174.14,50
2025-10-08,Facebook Ads,FB-100009,UA - Prospecting - Broad | iOS | MENA | Carousel,19608,581,242.97,89
2025-10-08,Facebook Ads,FB-100010,UA - Lookalike - 5% | iOS | MENA | Video,10256,436,136.16,51
2025-10-08,Facebook Ads,FB-100011,UA - Lookalike - 1% | Android | MENA | Carousel,31624,1090,476.0,142
2025-10-08,Facebook Ads,FB-100012,UA - Retargeting - Value | Android | US | Video,10949,348,151.59,45
2025-10-08,Facebook Ads,FB-100013,UA - Prospecting - Broad | iOS | US | Static,13361,263,132.21,16
2025-10-08,Facebook Ads,FB-100014,UA - Lookalike - 1% | iOS | LATAM | UGC,13859,294,103.99,25
2025-10-08,Facebook Ads,FB-100015,UA - Retargeting - Value | Android | LATAM | Carousel,12230,243,80.65,22
2025-10-08,Facebook Ads,FB-100016,UA - Retargeting - Value | iOS | US | Playables,14389,288,148.03,23
2025-10-08,Facebook Ads,FB-100017,UA - Lookalike - 5% | Android | EU | UGC,16711,514,186.99,54
2025-10-08,Facebook Ads,FB-100018,UA - Lookalike - 1% | iOS | MENA | Static,19273,495,188.69,26
2025-10-08,Facebook Ads,FB-100019,UA - Lookalike - 1% | Android | EU | Video,10114,281,121.11,27
2025-10-08,Facebook Ads,FB-100020,UA - Retargeting - Value | iOS | LATAM | Video,14667,78,38.7,18
2025-10-08,Facebook Ads,FB-100021,UA - Lookalike - 5% | iOS | EU | UGC,10485,437,136.78,30
2025-10-08,Facebook Ads,FB-100022,UA - Retargeting - Value | iOS | EU | Carousel,12860,97,58.56,13
2025-10-08,Facebook Ads,FB-100023,UA - Lookalike - 1% | Android | MENA | Playables,14762,672,106.85,49
2025-10-08,Facebook Ads,FB-100024,UA - Lookalike - 1% | iOS | MENA | UGC,10666,326,87.24,33
2025-10-08,Facebook Ads,FB-100025,UA - Lookalike - 5% | Android | EU | Playables,19813,574,215.88,84
2025-10-08,Facebook Ads,FB-100026,UA - Retargeting - Value | Android | US | Video,19827,574,329.53,107
2025-10-08,Facebook Ads,FB-100027,UA - Prospecting - Broad | Android | APAC | Playables,17708,299,79.5,36
2025-10-08,Facebook Ads,FB-100028,UA - Lookalike - 5% | iOS | APAC | Playables,16578,667,168.95,113
2025-10-08,Facebook Ads,FB-100029,UA - Prospecting - Broad | iOS | MENA | Video,19829,839,264.96,46
2025-10-08,Facebook Ads,FB-100030,UA - Lookalike - 1% | iOS | LATAM | Video,17201,512,242.12,49
2025-10-08,Facebook Ads,FB-100031,UA - Prospecting - Broad | iOS | EU | UGC,16834,627,229.92,108
2025-10-08,Facebook Ads,FB-100032,UA - Prospecting - Broad | iOS | MENA | Static,20069,396,147.51,28
2025-10-08,Facebook Ads,FB-100033,UA - Retargeting - Value | iOS | MENA | Playables,7080,78,46.59,11
2025-10-08,Facebook Ads,FB-100034,UA - Prospecting - Broad | Android | LATAM | Static,14503,431,124.47,20
2025-10-08,Facebook Ads,FB-100035,UA - Prospecting - Broad | iOS | APAC | Video,24158,613,277.57,94
2025-10-08,Facebook Ads,FB-100036,UA - Prospecting - Broad | iOS | LATAM | Static,13403,449,147.99,38
2025-10-08,Facebook Ads,FB-100037,UA - Prospecting - Broad | Android | MENA | Video,20135,724,118.08,137
2025-10-08,Facebook Ads,FB-100038,UA - Retargeting - Value | iOS | US | Playables,10626,284,176.28,63
2025-10-08,Facebook Ads,FB-100039,UA - Retargeting - Value | Android | APAC | Playables,11258,180,85.79,31
2025-10-08,Facebook Ads,FB-100040,UA - Lookalike - 5% | iOS | MENA | Playables,18326,381,149.24,55
2025-10-08,Facebook Ads,FB-100041,UA - Lookalike - 1% | Android | MENA | Static,21927,566,91.3,52
2025-10-08,Facebook Ads,FB-100042,UA - Lookalike - 5% | iOS | LATAM | UGC,12192,274,108.81,41
2025-10-08,Facebook Ads,FB-100043,UA - Prospecting - Broad | Android | EU | Static,19631,389,175.63,55
2025-10-08,Facebook Ads,FB-100044,UA - Retargeting - Value | iOS | US | Playables,14649,78,33.7,11
2025-10-08,Facebook Ads,FB-100045,UA - Prospecting - Broad | Android | US | Video,28375,878,292.02,42
2025-10-08,Facebook Ads,FB-100046,UA - Lookalike - 1% | Android | US | Video,18145,738,245.9,111
2025-10-08,Facebook Ads,FB-100047,UA - Lookalike - 1% | Android | MENA | Static,17254,474,200.31,39
2025-10-08,Facebook Ads,FB-100048,UA - Retargeting - Value | iOS | EU | Playables,14224,98,62.48,8
2025-10-08,Facebook Ads,FB-100049,UA - Lookalike - 5% | iOS | EU | UGC,11057,235,94.89,39
2025-10-08,Facebook Ads,FB-100050,UA - Lookalike - 5% | Android | US | Video,27308,896,241.65,60
2025-10-08,Facebook Ads,FB-100051,UA - Lookalike - 5% | iOS | APAC | UGC,15481,315,83.1,21
2025-10-08,Facebook Ads,FB-100052,UA - Lookalike - 5% | Android | US | Video,39915,1290,555.09,174
2025-10-08,Facebook Ads,FB-100053,UA - Retargeting - Value | iOS | US | Static,13832,451,234.88,50
2025-10-08,Facebook Ads,FB-100054,UA - Retargeting - Value | Android | MENA | UGC,6856,192,55.66,23
2025-10-08,Facebook Ads,FB-100055,UA - Lookalike - 5% | iOS | EU | Carousel,29757,1190,321.66,39
2025-10-08,Facebook Ads,FB-100056,UA - Prospecting - Broad | Android | US | UGC,17621,636,129.74,27
2025-10-08,Facebook Ads,FB-100057,UA - Prospecting - Broad | Android | MENA | Video,11903,331,73.85,17
2025-10-08,Facebook Ads,FB-100058,UA - Lookalike - 5% | Android | EU | UGC,13864,376,157.02,81
2025-10-08,Facebook Ads,FB-100059,UA - Prospecting - Broad | iOS | EU | UGC,23061,565,274.65,15
2025-10-08,Facebook Ads,FB-100060,UA - Lookalike - 5% | Android | APAC | Video,19818,832,210.33,70
2025-10-08,Facebook Ads,FB-100061,UA - Lookalike - 5% | iOS | APAC | Carousel,13845,609,249.02,41
2025-10-08,Facebook Ads,FB-100062,UA - Lookalike - 1% | iOS | EU | Static,16324,567,303.97,22
2025-10-08,Facebook Ads,FB-100063,UA - Prospecting - Broad | Android | US | Playables,16400,331,120.72,57
2025-10-08,Facebook Ads,FB-100064,UA - Lookalike - 5% | iOS | US | Video,14515,376,141.83,50
2025-10-08,Facebook Ads,FB-100065,UA - Prospecting - Broad | Android | US | Playables,18792,395,181.19,48
2025-10-08,Facebook Ads,FB-100066,UA - Prospecting - Broad | Android | US | Playables,12550,417,137.61,27
2025-10-08,Facebook Ads,FB-100067,UA - Retargeting - Value | Android | APAC | Video,13475,240,66.0,58
2025-10-08,Facebook Ads,FB-100068,UA - Lookalike - 5% | Android | MENA | Video,23100,673,158.16,97
2025-10-08,Facebook Ads,FB-100069,UA - Lookalike - 1% | iOS | LATAM | Static,24196,625,296.75,19
2025-10-08,Facebook Ads,FB-100070,UA - Retargeting - Value | Android | LATAM | UGC,9338,157,74.21,24
2025-10-08,Facebook Ads,FB-100071,UA - Prospecting - Broad | iOS | APAC | Carousel,19883,826,411.1,33
2025-10-08,Facebook Ads,FB-100072,UA - Prospecting - Broad | Android | APAC | Playables,32133,1206,307.05,193
2025-10-08,Facebook Ads,FB-100073,UA - Lookalike - 1% | Android | MENA | Static,16871,532,147.47,48
2025-10-08,Facebook Ads,FB-100074,UA - Retargeting - Value | Android | LATAM | Video,12319,307,90.38,59
2025-10-08,Facebook Ads,FB-100075,UA - Lookalike - 5% | iOS | LATAM | Static,16439,614,244.86,35
2025-10-08,Facebook Ads,FB-100076,UA - Prospecting - Broad | iOS | MENA | Playables,10758,475,106.45,82
2025-10-08,Facebook Ads,FB-100077,UA - Lookalike - 1% | iOS | US | Static,25642,1045,418.21,126
2025-10-08,Facebook Ads,FB-100078,UA - Retargeting - Value | Android | US | Playables,12756,396,131.79,74
2025-10-08,Facebook Ads,FB-100079,UA - Retargeting - Value | iOS | LATAM | Playables,5120,57,29.9,10
2025-10-08,Facebook Ads,FB-100080,UA - Lookalike - 5% | iOS | EU | Carousel,29236,951,356.72,75
2025-10-08,Facebook Ads,FB-100081,UA - Lookalike - 5% | iOS | US | Video,25163,604,239.12,69
2025-10-08,Facebook Ads,FB-100082,UA - Lookalike - 1% | iOS | US | Video,21267,941,289.45,185
2025-10-08,Facebook Ads,FB-100083,UA - Lookalike - 5% | Android | LATAM | Static,34500,803,273.74,51
2025-10-08,Facebook Ads,FB-100084,UA - Prospecting - Broad | iOS | MENA | Video,20836,615,263.34,13
2025-10-08,Facebook Ads,FB-100085,UA - Prospecting - Broad | Android | EU | Playables,18875,730,155.2,55
2025-10-08,Facebook Ads,FB-100086,UA - Retargeting - Value | iOS | MENA | Playables,14817,290,152.86,50
2025-10-08,Facebook Ads,FB-100087,UA - Lookalike - 1% | iOS | EU | Video,16699,491,158.05,44
2025-10-08,Facebook Ads,FB-100088,UA - Retargeting - Value | iOS | US | Carousel,17661,89,54.4,12
2025-10-08,Facebook Ads,FB-100089,UA - Lookalike - 5% | Android | US | Carousel,12578,297,106.68,62
2025-10-08,Facebook Ads,FB-100090,UA - Retargeting - Value | Android | EU | Static,9563,195,97.13,17
2025-10-08,Facebook Ads,FB-100091,UA - Lookalike - 1% | iOS | US | Static,9296,362,185.34,70
2025-10-08,Facebook Ads,FB-100092,UA - Retargeting - Value | iOS | EU | Carousel,6406,184,83.63,42
2025-10-08,Facebook Ads,FB-100093,UA - Lookalike - 5% | Android | APAC | Video,20934,857,154.35,98
2025-10-08,Facebook Ads,FB-100094,UA - Lookalike - 1% | Android | EU | UGC,30658,1272,266.48,171
2025-10-08,Facebook Ads,FB-100095,UA - Prospecting - Broad | iOS | EU | Static,10534,469,182.91,80
2025-10-08,Facebook Ads,FB-100096,UA - Lookalike - 1% | Android | APAC | Carousel,19978,965,347.4,65
2025-10-08,Facebook Ads,FB-100097,UA - Lookalike - 5% | Android | LATAM | Carousel,24520,730,193.45,71
